deposit_id,user_id,deposit_date,amount_eur,payment_method,status
D746890,U137401,2026-04-09,70.84,Google Pay,Completed
D746891,U143622,2025-10-05,304.03,Bank Transfer,Completed
D746892,U138522,2025-12-22,82.8,Card,Completed
D746893,U130613,2025-11-23,82.5,Google Pay,Completed
D746894,U128308,2026-04-09,173.46,Card,Completed
D746895,U143315,2026-04-04,227.86,Bank Transfer,Completed
D746896,U109578,2026-07-16,263.52,Bank Transfer,Completed
D746897,U143994,2026-05-23,822.89,Bank Transfer,Completed
D746898,U104869,2025-11-14,94.51,Google Pay,Completed
D746899,U148742,2025-07-17,193.0,Card,Completed
D746900,U119822,2026-02-13,208.31,Bank Transfer,Completed
D746901,U143212,2025-04-12,125.43,Card,Completed
D746902,U122969,2025-10-13,481.63,Bank Transfer,Completed
D746903,U143910,2025-10-22,1002.0,Bank Transfer,Completed
D746904,U142191,2025-09-07,161.71,Card,Completed
D746905,U101216,2025-08-17,72.22,Bank Transfer,Completed
D746906,U122959,2026-07-28,148.3,Bank Transfer,Completed
D746907,U126044,2026-02-22,171.94,Google Pay,Completed
D746908,U102536,2026-07-15,151.49,Bank Transfer,Completed
D746909,U132162,2025-06-15,258.62,Bank Transfer,Completed
D746910,U127425,2025-12-08,81.4,Bank Transfer,Completed
D746911,U100690,2025-05-02,269.95,Bank Transfer,Pending
D746912,U110980,2025-08-29,54.98,Bank Transfer,Completed
D746913,U140602,2026-04-04,228.16,Bank Transfer,Completed
D746914,U147856,2026-03-10,417.76,Bank Transfer,Completed
D746915,U125337,2026-01-05,108.34,Bank Transfer,Completed
D746916,U126103,2026-05-30,115.03,Bank Transfer,Completed
D746917,U144092,2026-06-26,236.47,Card,Completed
D746918,U131368,2026-06-25,106.23,Bank Transfer,Completed
D746919,U118311,2026-01-14,267.65,Card,Completed
D746920,U139814,2026-04-26,790.83,Card,Completed
D746921,U110522,2026-01-05,48.22,Card,Completed
D746922,U119172,2025-07-05,349.04,Bank Transfer,Completed
D746923,U144581,2026-03-06,125.93,Bank Transfer,Failed
D746924,U120700,2026-01-04,69.61,Google Pay,Completed
D746925,U122630,2026-03-29,330.18,Bank Transfer,Completed
D746926,U102593,2026-04-16,408.54,Card,Completed
D746927,U133032,2025-11-07,107.78,Bank Transfer,Completed
D746928,U144116,2026-03-18,113.26,Google Pay,Completed
D746929,U102895,2026-07-30,700.34,Bank Transfer,Completed
D746930,U127404,2025-04-20,138.9,Bank Transfer,Completed
D746931,U124280,2026-03-10,160.14,Bank Transfer,Completed
D746932,U149497,2026-05-10,145.44,Bank Transfer,Completed
D746933,U118982,2025-04-17,213.41,Bank Transfer,Completed
D746934,U105243,2025-06-19,98.82,Bank Transfer,Completed
D746935,U146728,2025-12-07,140.36,Bank Transfer,Failed
D746936,U109527,2026-02-12,83.1,Apple Pay,Completed
D746937,U140973,2025-08-07,39.91,Bank Transfer,Completed
D746938,U114855,2025-09-03,114.08,Bank Transfer,Completed
D746939,U107043,2026-06-21,453.16,Bank Transfer,Completed
D746940,U110327,2026-07-16,261.74,Google Pay,Completed
D746941,U118847,2026-05-04,1958.69,Apple Pay,Completed
D746942,U133522,2026-07-24,306.2,Card,Completed
D746943,U128591,2025-11-06,376.73,Apple Pay,Pending
D746944,U114876,2026-03-14,336.76,Card,Completed
D746945,U146433,2025-07-23,71.34,Apple Pay,Completed
D746946,U101393,2025-05-30,166.77,Apple Pay,Completed
D746947,U137114,2026-02-27,188.63,Bank Transfer,Completed
D746948,U138158,2026-05-24,188.95,Card,Completed
D746949,U103237,2026-08-22,94.92,Bank Transfer,Completed
D746950,U111110,2025-09-29,542.09,Card,Completed
D746951,U125837,2025-02-02,61.57,Bank Transfer,Completed
D746952,U112775,2025-10-14,231.21,Bank Transfer,Completed
D746953,U109716,2026-06-07,205.1,Apple Pay,Completed
D746954,U109294,2025-11-15,507.4,Bank Transfer,Completed
D746955,U101378,2026-05-24,156.82,Card,Completed
D746956,U120234,2025-08-18,111.85,Bank Transfer,Completed
D746957,U110801,2025-09-12,85.15,Card,Completed
D746958,U134004,2026-02-25,883.52,Card,Completed
D746959,U125472,2026-01-20,4016.42,Bank Transfer,Completed
D746960,U119414,2025-07-19,419.79,Bank Transfer,Completed
D746961,U143754,2025-04-07,125.86,Apple Pay,Completed
D746962,U113342,2025-08-10,81.14,Google Pay,Completed
D746963,U128513,2026-03-14,438.69,Apple Pay,Completed
D746964,U122615,2026-06-17,138.65,Card,Completed
D746965,U105375,2026-03-17,1536.41,Card,Completed
D746966,U106101,2026-04-20,328.85,Bank Transfer,Completed
D746967,U126604,2026-05-16,382.31,Card,Completed
D746968,U133076,2025-02-28,199.09,Bank Transfer,Completed
D746969,U130951,2025-10-01,127.48,Bank Transfer,Pending
D746970,U104192,2025-11-22,282.33,Card,Completed
D746971,U113498,2025-05-09,665.49,Bank Transfer,Completed
D746972,U113850,2026-06-08,172.53,Bank Transfer,Completed
D746973,U146848,2025-07-20,296.15,Card,Completed
D746974,U122670,2025-12-17,263.21,Card,Completed
D746975,U123067,2026-02-16,53.99,Bank Transfer,Completed
D746976,U137714,2026-02-04,50.52,Google Pay,Completed
D746977,U124474,2025-11-12,448.5,Card,Pending
D746978,U104071,2025-12-05,130.49,Google Pay,Completed
D746979,U106529,2026-07-22,89.66,Google Pay,Completed
D746980,U101101,2025-06-04,1633.96,Apple Pay,Completed
D746981,U122341,2025-07-25,103.95,Bank Transfer,Completed
D746982,U111939,2025-05-25,930.4,Bank Transfer,Completed
D746983,U140121,2025-08-09,698.52,Bank Transfer,Completed
D746984,U109922,2026-03-12,411.49,Bank Transfer,Completed
D746985,U144958,2026-06-09,750.6,Bank Transfer,Completed
D746986,U116859,2026-08-02,685.96,Bank Transfer,Completed
D746987,U127168,2026-03-01,1233.36,Google Pay,Completed
D746988,U125923,2025-09-01,398.94,Google Pay,Completed
D746989,U141184,2025-12-22,93.91,Apple Pay,Failed
D746990,U112008,2026-06-01,3409.18,Card,Completed
D746991,U113840,2026-02-09,101.1,Card,Completed
D746992,U100261,2026-05-05,264.95,Bank Transfer,Completed
D746993,U104724,2025-11-03,349.92,Card,Pending
D746994,U105332,2025-05-04,321.59,Bank Transfer,Completed
D746995,U107781,2026-04-01,42.29,Bank Transfer,Completed
D746996,U108759,2025-09-18,268.29,Bank Transfer,Completed
D746997,U121628,2026-04-28,99.89,Google Pay,Completed
D746998,U113773,2026-04-21,430.09,Bank Transfer,Completed
D746999,U101491,2026-04-25,127.15,Card,Completed
D747000,U107821,2025-08-21,950.59,Bank Transfer,Completed
D747001,U144451,2026-05-30,26.67,Bank Transfer,Completed
D747002,U108692,2026-02-23,103.85,Bank Transfer,Completed
D747003,U124875,2026-04-26,345.84,Bank Transfer,Completed
D747004,U105759,2025-06-29,808.26,Bank Transfer,Completed
D747005,U132102,2025-10-27,119.01,Bank Transfer,Completed
D747006,U128109,2025-04-15,698.75,Card,Completed
D747007,U134885,2026-02-11,744.5,Apple Pay,Completed
D747008,U101742,2026-04-06,1140.02,Apple Pay,Completed
D747009,U132279,2025-08-26,306.74,Bank Transfer,Completed
D747010,U143771,2026-06-26,1472.38,Bank Transfer,Completed
D747011,U126261,2026-06-20,90.15,Card,Completed
D747012,U141355,2026-07-02,1383.73,Bank Transfer,Pending
D747013,U138088,2025-05-14,535.55,Google Pay,Completed
D747014,U139872,2026-02-11,207.47,Bank Transfer,Completed
D747015,U135162,2026-04-19,680.34,Google Pay,Completed
D747016,U137629,2025-10-23,289.39,Bank Transfer,Completed
D747017,U143545,2026-01-20,443.79,Card,Completed
D747018,U126995,2026-07-27,77.87,Bank Transfer,Completed
D747019,U137260,2025-06-06,931.21,Card,Completed
D747020,U145808,2026-08-29,414.71,Apple Pay,Completed
D747021,U100323,2026-08-30,739.23,Bank Transfer,Completed
D747022,U109186,2026-02-24,174.37,Card,Failed
D747023,U122556,2025-11-28,179.32,Apple Pay,Completed
D747024,U103576,2025-10-08,596.01,Bank Transfer,Completed
D747025,U122130,2025-04-24,36.16,Bank Transfer,Completed
D747026,U148861,2026-08-26,120.72,Card,Completed
D747027,U146656,2026-05-20,207.6,Bank Transfer,Completed
D747028,U130129,2026-06-14,63.11,Card,Completed
D747029,U129004,2026-05-07,213.4,Bank Transfer,Completed
D747030,U140739,2025-05-23,425.0,Bank Transfer,Completed
D747031,U140073,2026-01-19,434.69,Card,Completed
D747032,U138106,2026-07-03,90.64,Bank Transfer,Completed
D747033,U118026,2026-07-10,343.16,Card,Completed
D747034,U121904,2026-03-02,335.33,Google Pay,Completed
D747035,U108779,2026-05-28,285.86,Card,Completed
D747036,U101609,2025-11-15,231.61,Bank Transfer,Completed
D747037,U130640,2025-12-13,951.25,Card,Completed
D747038,U112406,2026-04-03,282.72,Google Pay,Completed
D747039,U134290,2025-08-28,664.22,Apple Pay,Completed
D747040,U124777,2026-06-08,119.54,Bank Transfer,Completed
D747041,U137224,2026-03-15,76.8,Card,Completed
D747042,U149305,2026-02-13,400.24,Bank Transfer,Completed
D747043,U140184,2025-10-08,185.06,Card,Completed
D747044,U133133,2026-02-14,827.9,Bank Transfer,Pending
D747045,U145928,2025-12-25,191.33,Card,Completed
D747046,U113325,2025-03-26,255.9,Bank Transfer,Completed
D747047,U131047,2026-02-13,98.47,Apple Pay,Completed
D747048,U112866,2026-06-20,97.58,Bank Transfer,Completed
D747049,U109658,2026-07-06,126.55,Card,Completed
D747050,U137282,2025-08-13,65.07,Bank Transfer,Completed
D747051,U147642,2025-10-07,213.75,Card,Completed
D747052,U149607,2025-10-02,166.67,Bank Transfer,Completed
D747053,U134035,2025-08-30,10.0,Apple Pay,Completed
D747054,U113905,2026-01-26,81.88,Bank Transfer,Completed
D747055,U106995,2026-04-21,1403.49,Bank Transfer,Completed
D747056,U102778,2026-08-22,376.85,Bank Transfer,Completed
D747057,U136113,2026-01-13,73.3,Bank Transfer,Completed
D747058,U126252,2025-10-21,157.11,Google Pay,Completed
D747059,U104573,2025-11-08,752.19,Card,Completed
D747060,U139672,2025-01-25,734.6,Google Pay,Completed
D747061,U112255,2026-08-13,1408.69,Apple Pay,Completed
D747062,U113060,2025-07-26,199.12,Bank Transfer,Completed
D747063,U145917,2026-01-03,267.44,Card,Completed
D747064,U128763,2026-02-21,919.55,Card,Completed
D747065,U112850,2025-09-15,327.02,Google Pay,Completed
D747066,U100106,2026-04-03,139.74,Google Pay,Completed
D747067,U137914,2025-12-07,457.07,Bank Transfer,Completed
D747068,U144677,2025-07-30,1565.86,Apple Pay,Completed
D747069,U134311,2026-03-10,1142.98,Bank Transfer,Completed
D747070,U109733,2026-04-28,46.55,Google Pay,Completed
D747071,U115885,2025-09-01,134.22,Bank Transfer,Pending
D747072,U129155,2026-07-25,343.92,Bank Transfer,Completed
D747073,U136701,2026-03-14,216.38,Bank Transfer,Completed
D747074,U110935,2025-10-08,347.07,Bank Transfer,Completed
D747075,U111006,2025-10-04,259.82,Apple Pay,Completed
D747076,U129533,2025-10-18,91.82,Card,Completed
D747077,U102030,2025-08-03,425.59,Card,Completed
D747078,U108462,2025-12-19,83.76,Bank Transfer,Completed
D747079,U135491,2025-10-05,361.42,Bank Transfer,Completed
D747080,U120047,2025-11-06,353.7,Card,Completed
D747081,U110285,2026-07-18,136.49,Bank Transfer,Completed
D747082,U125255,2025-12-10,730.18,Bank Transfer,Completed
D747083,U129139,2026-01-05,269.68,Card,Completed
D747084,U128019,2026-07-14,494.53,Bank Transfer,Completed
D747085,U142150,2026-06-28,1261.65,Card,Completed
D747086,U149540,2025-10-11,333.01,Bank Transfer,Completed
D747087,U104370,2025-07-27,87.46,Bank Transfer,Completed
D747088,U144721,2026-02-07,177.7,Bank Transfer,Pending
D747089,U131196,2026-05-31,350.31,Google Pay,Completed
D747090,U125352,2026-06-15,78.86,Bank Transfer,Completed
D747091,U149826,2025-10-14,52.6,Card,Completed
D747092,U122392,2026-06-17,295.88,Google Pay,Completed
D747093,U137205,2026-01-19,76.36,Card,Completed
D747094,U101916,2026-06-12,90.6,Google Pay,Completed
D747095,U143537,2025-09-14,193.1,Bank Transfer,Completed
D747096,U111363,2026-07-31,405.1,Bank Transfer,Completed
D747097,U105915,2026-06-05,188.35,Bank Transfer,Completed
D747098,U101712,2026-06-01,2595.66,Bank Transfer,Completed
D747099,U143734,2025-12-07,33.66,Bank Transfer,Completed
D747100,U108708,2026-07-09,54.61,Bank Transfer,Completed
D747101,U111634,2025-04-16,150.45,Card,Completed
D747102,U137841,2026-07-18,278.52,Bank Transfer,Completed
D747103,U146388,2026-02-14,256.0,Google Pay,Completed
D747104,U148741,2025-07-23,664.12,Google Pay,Completed
D747105,U104233,2025-11-22,594.06,Apple Pay,Completed
D747106,U142711,2025-09-20,685.82,Bank Transfer,Completed
D747107,U121397,2025-12-21,266.16,Card,Completed
D747108,U119794,2026-07-30,591.65,Bank Transfer,Completed
D747109,U114447,2025-05-08,154.77,Bank Transfer,Completed
D747110,U116424,2026-01-14,510.6,Google Pay,Completed
D747111,U119866,2025-10-13,733.09,Bank Transfer,Completed
D747112,U115754,2025-07-02,630.52,Card,Completed
D747113,U133501,2026-03-22,240.76,Google Pay,Completed
D747114,U132086,2026-04-06,1468.86,Card,Completed
D747115,U105893,2025-01-30,76.37,Card,Completed
D747116,U143499,2025-08-05,199.23,Bank Transfer,Completed
D747117,U113805,2026-01-22,374.22,Card,Completed
D747118,U147219,2025-09-18,306.52,Apple Pay,Completed
D747119,U141297,2025-11-26,78.24,Bank Transfer,Completed
D747120,U133076,2025-05-09,215.87,Bank Transfer,Completed
D747121,U126098,2025-10-02,1315.82,Bank Transfer,Completed
D747122,U124961,2026-08-15,120.32,Bank Transfer,Pending
D747123,U147038,2026-05-15,90.11,Bank Transfer,Completed
D747124,U100272,2026-07-03,37.86,Card,Completed
D747125,U113730,2026-07-22,105.72,Apple Pay,Completed
D747126,U100960,2026-02-06,1418.32,Bank Transfer,Completed
D747127,U128161,2026-05-31,99.21,Bank Transfer,Completed
D747128,U133608,2025-12-08,56.98,Card,Completed
D747129,U107213,2025-04-25,59.72,Card,Completed
D747130,U127785,2025-05-18,314.74,Bank Transfer,Completed
D747131,U142676,2025-09-07,226.95,Bank Transfer,Completed
D747132,U121161,2025-08-06,485.46,Bank Transfer,Completed
D747133,U106773,2025-10-08,44.37,Bank Transfer,Completed
D747134,U137957,2026-02-17,233.5,Card,Completed
D747135,U141796,2025-11-20,196.87,Card,Completed
D747136,U118007,2025-03-23,1086.82,Google Pay,Completed
D747137,U102582,2025-04-01,183.41,Bank Transfer,Completed
D747138,U141589,2026-05-23,310.58,Bank Transfer,Completed
D747139,U121409,2025-12-07,112.56,Bank Transfer,Completed
D747140,U142720,2026-08-06,138.05,Bank Transfer,Completed
D747141,U138022,2025-11-26,353.4,Bank Transfer,Completed
D747142,U126032,2026-05-10,208.04,Apple Pay,Completed
D747143,U137498,2026-08-29,267.5,Bank Transfer,Completed
D747144,U149375,2026-04-30,307.55,Bank Transfer,Completed
D747145,U141211,2025-10-17,1717.01,Card,Completed
D747146,U139551,2025-07-08,433.23,Bank Transfer,Completed
D747147,U132332,2025-12-05,411.74,Card,Completed
D747148,U137666,2026-04-20,60.12,Bank Transfer,Completed
D747149,U133835,2025-11-10,2371.18,Bank Transfer,Completed
D747150,U144753,2025-12-28,144.38,Bank Transfer,Completed
D747151,U125264,2025-08-16,277.19,Card,Completed
D747152,U135929,2026-02-11,64.87,Bank Transfer,Completed
D747153,U106863,2025-05-11,53.47,Google Pay,Completed
D747154,U137971,2026-03-17,210.43,Bank Transfer,Completed
D747155,U114734,2025-09-04,108.52,Card,Completed
D747156,U112103,2025-11-29,658.51,Bank Transfer,Completed
D747157,U147253,2026-08-23,310.02,Bank Transfer,Completed
D747158,U120695,2026-08-08,60.28,Bank Transfer,Completed
D747159,U104521,2026-03-13,42.3,Apple Pay,Completed
D747160,U144833,2025-03-15,781.72,Bank Transfer,Completed
D747161,U145247,2026-02-17,160.61,Bank Transfer,Completed
D747162,U104056,2025-08-12,1832.82,Bank Transfer,Completed
D747163,U105533,2026-05-09,1137.09,Google Pay,Completed
D747164,U105637,2025-09-29,646.05,Bank Transfer,Completed
D747165,U137260,2025-10-08,87.05,Google Pay,Completed
D747166,U126442,2026-01-02,186.31,Bank Transfer,Completed
D747167,U105556,2026-04-05,95.04,Bank Transfer,Completed
D747168,U101455,2026-01-28,27.18,Bank Transfer,Completed
D747169,U149133,2026-04-24,145.79,Bank Transfer,Pending
D747170,U143942,2026-06-22,187.72,Bank Transfer,Pending
D747171,U114379,2026-06-02,313.75,Card,Completed
D747172,U137723,2025-04-01,45.43,Apple Pay,Completed
D747173,U114262,2026-03-07,190.79,Google Pay,Completed
D747174,U128155,2026-01-13,63.39,Bank Transfer,Completed
D747175,U126339,2026-04-20,141.09,Bank Transfer,Completed
D747176,U101511,2025-11-25,123.56,Card,Completed
D747177,U133175,2025-12-17,74.72,Apple Pay,Completed
D747178,U107731,2026-01-26,253.99,Apple Pay,Completed
D747179,U124400,2025-09-02,250.06,Bank Transfer,Completed
D747180,U139642,2026-05-08,421.74,Bank Transfer,Pending
D747181,U125037,2025-10-24,2148.26,Card,Completed
D747182,U142640,2025-04-06,122.44,Card,Completed
D747183,U119052,2026-07-08,460.35,Apple Pay,Completed
D747184,U138607,2026-02-01,384.01,Bank Transfer,Completed
D747185,U129072,2026-04-02,348.75,Card,Completed
D747186,U135434,2026-03-12,282.01,Card,Completed
D747187,U125423,2025-03-23,95.26,Card,Completed
D747188,U139497,2025-12-28,291.62,Bank Transfer,Completed
D747189,U106589,2026-06-01,181.11,Bank Transfer,Completed
D747190,U113104,2026-07-06,650.74,Apple Pay,Completed
D747191,U138986,2025-10-22,49.55,Card,Completed
D747192,U104980,2025-12-02,441.29,Google Pay,Completed
D747193,U126257,2026-07-06,154.09,Card,Completed
D747194,U148853,2026-06-07,359.68,Bank Transfer,Failed
D747195,U140410,2026-06-29,269.22,Bank Transfer,Completed
D747196,U132691,2025-12-02,827.26,Bank Transfer,Completed
D747197,U112145,2025-09-27,238.39,Bank Transfer,Completed
D747198,U121886,2026-02-25,404.96,Google Pay,Completed
D747199,U146939,2025-11-01,301.7,Google Pay,Completed
D747200,U104893,2026-06-13,98.03,Bank Transfer,Completed
D747201,U103694,2026-01-12,88.8,Apple Pay,Completed
D747202,U116370,2026-08-08,237.59,Bank Transfer,Completed
D747203,U116154,2026-01-18,544.44,Bank Transfer,Completed
D747204,U131093,2026-03-03,250.94,Google Pay,Completed
D747205,U119153,2025-02-14,47.75,Bank Transfer,Completed
D747206,U115566,2025-05-26,874.51,Bank Transfer,Completed
D747207,U124494,2025-06-07,443.08,Card,Completed
D747208,U115465,2026-01-19,151.57,Google Pay,Completed
D747209,U126202,2026-01-25,221.54,Apple Pay,Completed
D747210,U108422,2026-08-24,137.54,Card,Completed
D747211,U140933,2026-08-04,1245.07,Bank Transfer,Completed
D747212,U146544,2026-05-25,330.93,Card,Completed
D747213,U127932,2025-11-26,289.14,Bank Transfer,Completed
D747214,U119619,2025-08-19,116.26,Card,Completed
D747215,U100923,2025-02-07,196.9,Apple Pay,Completed
D747216,U120887,2026-08-16,378.83,Bank Transfer,Pending
D747217,U122131,2026-03-29,532.1,Card,Completed
D747218,U108672,2026-07-21,88.51,Bank Transfer,Completed
D747219,U110430,2026-08-02,224.09,Card,Completed
D747220,U110970,2025-03-15,153.18,Google Pay,Completed
D747221,U111510,2026-01-12,516.62,Bank Transfer,Completed
D747222,U129512,2025-04-09,226.04,Card,Completed
D747223,U116344,2025-06-24,213.93,Apple Pay,Completed
D747224,U141606,2025-06-21,123.0,Card,Completed
D747225,U114116,2026-02-03,198.56,Card,Completed
D747226,U133114,2025-08-09,37.34,Bank Transfer,Completed
D747227,U135913,2026-08-18,111.53,Bank Transfer,Completed
D747228,U115324,2026-08-04,130.56,Card,Completed
D747229,U108426,2025-09-16,253.64,Bank Transfer,Completed
D747230,U137000,2025-10-06,634.75,Bank Transfer,Completed
D747231,U108440,2025-09-05,63.41,Bank Transfer,Completed
D747232,U114750,2026-04-13,1299.9,Bank Transfer,Completed
D747233,U131611,2026-06-21,248.42,Card,Completed
D747234,U143946,2026-06-26,339.94,Apple Pay,Completed
D747235,U137069,2025-05-26,255.41,Bank Transfer,Completed
D747236,U124577,2026-01-16,239.56,Bank Transfer,Completed
D747237,U126025,2025-07-26,401.5,Card,Completed
D747238,U121570,2026-06-26,301.6,Bank Transfer,Completed
D747239,U110664,2026-01-25,100.31,Bank Transfer,Completed
D747240,U130155,2026-03-21,76.61,Card,Failed
D747241,U147416,2025-10-30,88.33,Google Pay,Completed
