user_id,signup_date,country,age_group,acquisition_channel,device_type,account_status
U140449,2025-01-22,Italy,25-34,Affiliate,iOS,Inactive
U140450,2025-07-13,Italy,25-34,Paid Search,Android,Inactive
U140451,2026-01-21,United Kingdom,35-44,Paid Search,iOS,Active
U140452,2025-12-30,Italy,45-54,Referral,Web,Active
U140453,2025-10-01,Switzerland,25-34,Email,Android,Inactive
U140454,2026-01-19,Austria,25-34,Organic,Web,Suspended
U140455,2025-07-27,Denmark,25-34,Paid Search,iOS,Active
U140456,2025-10-02,Spain,25-34,Email,iOS,Active
U140457,2026-05-11,United Kingdom,18-24,Affiliate,iOS,Active
U140458,2026-06-23,Italy,35-44,Organic,Android,Active
U140459,2026-06-11,Spain,18-24,Social,iOS,Active
U140460,2025-06-08,Austria,25-34,Paid Search,iOS,Inactive
U140461,2026-04-05,Italy,45-54,Social,Android,Inactive
U140462,2026-01-29,India,45-54,Social,Web,Active
U140463,2026-03-15,Poland,35-44,Organic,Web,Active
U140464,2026-01-14,Sweden,35-44,Social,Android,Active
U140465,2025-06-13,Ireland,35-44,Referral,iOS,Active
U140466,2025-11-26,Spain,25-34,Organic,iOS,Active
U140467,2026-07-24,Denmark,25-34,Affiliate,Web,Inactive
U140468,2025-05-27,Netherlands,45-54,Organic,Android,Active
U140469,2025-04-20,Netherlands,45-54,Direct,Android,Active
U140470,2026-01-29,India,45-54,Affiliate,iOS,Active
U140471,2026-07-15,India,55+,Email,iOS,Active
U140472,2025-07-01,Austria,45-54,Direct,Web,Active
U140473,2026-07-27,Ireland,45-54,Paid Search,Web,Active
U140474,2026-03-19,Poland,45-54,Organic,Android,Inactive
U140475,2025-05-10,Switzerland,25-34,Affiliate,Android,Inactive
U140476,2026-02-07,India,45-54,Social,iOS,Active
U140477,2026-05-20,Portugal,35-44,Email,iOS,Inactive
U140478,2025-01-22,Spain,35-44,Organic,iOS,Active
U140479,2025-01-17,Germany,25-34,Affiliate,iOS,Inactive
U140480,2025-10-09,Italy,45-54,Referral,Android,Active
U140481,2025-08-15,United Kingdom,25-34,Referral,Android,Active
U140482,2026-02-24,Italy,25-34,Paid Search,Android,Active
U140483,2026-01-08,Sweden,45-54,Email,iOS,Suspended
U140484,2025-10-28,Portugal,18-24,Direct,iOS,Active
U140485,2025-10-13,Poland,25-34,Referral,Android,Active
U140486,2025-04-26,Ireland,35-44,Organic,iOS,Active
U140487,2025-05-29,Belgium,45-54,Social,iOS,Active
U140488,2026-02-08,Switzerland,25-34,Paid Search,iOS,Active
U140489,2025-03-31,Denmark,25-34,Organic,Web,Active
U140490,2025-04-29,India,35-44,Affiliate,iOS,Active
U140491,2025-04-03,United Kingdom,35-44,Email,Android,Active
U140492,2026-03-23,Ireland,45-54,Paid Search,Android,Active
U140493,2025-11-08,Germany,45-54,Social,iOS,Active
U140494,2025-11-14,United Kingdom,45-54,Social,Android,Active
U140495,2025-05-01,Poland,35-44,Social,iOS,Active
U140496,2025-11-13,Poland,45-54,Social,Android,Active
U140497,2025-05-18,United Kingdom,45-54,Social,Web,Inactive
U140498,2025-10-11,Portugal,45-54,Referral,iOS,Active
U140499,2026-06-04,Belgium,45-54,Email,iOS,Suspended
U140500,2026-05-20,Italy,45-54,Social,Android,Inactive
U140501,2026-01-26,Spain,25-34,Social,Android,Inactive
U140502,2025-01-05,Italy,55+,Paid Search,iOS,Active
U140503,2026-01-02,Italy,25-34,Social,Web,Inactive
U140504,2026-05-07,United Kingdom,45-54,Affiliate,Android,Active
U140505,2026-04-11,Poland,25-34,Email,Web,Active
U140506,2025-08-23,Switzerland,35-44,Organic,iOS,Inactive
U140507,2025-12-28,Ireland,35-44,Paid Search,iOS,Active
U140508,2026-06-06,Italy,55+,Email,Android,Active
U140509,2025-08-30,Belgium,25-34,Email,iOS,Inactive
U140510,2026-03-18,Austria,25-34,Organic,iOS,Active
U140511,2025-07-07,Netherlands,25-34,Organic,iOS,Inactive
U140512,2026-02-08,India,35-44,Paid Search,Android,Inactive
U140513,2026-03-03,Belgium,25-34,Organic,Web,Active
U140514,2026-02-17,United Kingdom,25-34,Referral,Android,Inactive
U140515,2026-05-29,Poland,18-24,Email,iOS,Active
U140516,2025-06-03,India,45-54,Affiliate,Android,Active
U140517,2025-07-22,France,25-34,Organic,Android,Active
U140518,2025-08-05,Italy,35-44,Direct,Android,Active
U140519,2026-04-27,Belgium,35-44,Organic,Android,Active
U140520,2025-11-11,Portugal,35-44,Paid Search,Android,Inactive
U140521,2025-01-01,Denmark,25-34,Organic,Android,Active
U140522,2026-05-18,Germany,25-34,Social,Android,Inactive
U140523,2025-10-05,Belgium,18-24,Organic,Android,Inactive
U140524,2025-07-13,Poland,35-44,Affiliate,Web,Active
U140525,2025-09-05,Ireland,18-24,Affiliate,iOS,Active
U140526,2025-03-29,France,25-34,Direct,iOS,Active
U140527,2026-03-10,Germany,45-54,Organic,iOS,Active
U140528,2026-02-24,France,18-24,Referral,iOS,Inactive
U140529,2025-09-10,Ireland,35-44,Social,Web,Inactive
U140530,2026-03-05,United Kingdom,25-34,Paid Search,Android,Active
U140531,2025-06-13,Netherlands,45-54,Direct,iOS,Active
U140532,2026-05-10,France,35-44,Direct,Android,Suspended
U140533,2025-06-11,Sweden,25-34,Email,Android,Active
U140534,2026-05-22,Germany,25-34,Email,iOS,Suspended
U140535,2025-09-22,Spain,35-44,Paid Search,iOS,Active
U140536,2025-04-20,Sweden,25-34,Organic,Web,Active
U140537,2025-11-15,United Kingdom,45-54,Affiliate,Web,Active
U140538,2025-05-12,France,25-34,Paid Search,iOS,Active
U140539,2025-05-13,United Kingdom,45-54,Organic,Android,Inactive
U140540,2026-01-29,Italy,25-34,Affiliate,iOS,Active
U140541,2026-07-06,United Kingdom,25-34,Organic,Android,Inactive
U140542,2025-02-04,Sweden,55+,Email,iOS,Active
U140543,2026-07-25,Denmark,35-44,Organic,Android,Active
U140544,2026-01-07,United Kingdom,35-44,Paid Search,iOS,Active
U140545,2025-01-31,United Kingdom,18-24,Referral,Web,Inactive
U140546,2025-06-23,Portugal,25-34,Organic,iOS,Active
U140547,2026-01-25,Ireland,25-34,Paid Search,Web,Active
U140548,2025-04-16,United Kingdom,25-34,Organic,iOS,Inactive
U140549,2025-10-02,Netherlands,25-34,Organic,Web,Active
U140550,2025-04-06,Portugal,25-34,Affiliate,iOS,Active
U140551,2025-01-30,Spain,45-54,Referral,Android,Active
U140552,2025-06-10,France,18-24,Social,iOS,Active
U140553,2025-11-02,Germany,45-54,Affiliate,Android,Active
U140554,2025-07-15,India,25-34,Email,Android,Active
U140555,2026-08-31,Portugal,25-34,Referral,Web,Active
U140556,2025-12-04,Germany,35-44,Direct,iOS,Active
U140557,2025-05-18,Ireland,45-54,Organic,Web,Active
U140558,2026-03-23,Belgium,45-54,Paid Search,iOS,Active
U140559,2025-11-06,Italy,25-34,Referral,Android,Active
U140560,2025-06-28,Netherlands,35-44,Paid Search,Android,Inactive
U140561,2025-12-03,Netherlands,18-24,Referral,Android,Active
U140562,2025-08-22,Switzerland,35-44,Direct,Web,Active
U140563,2025-09-06,Germany,25-34,Paid Search,iOS,Active
U140564,2025-05-12,Netherlands,25-34,Referral,Android,Active
U140565,2025-09-06,Ireland,25-34,Email,iOS,Active
U140566,2026-03-31,Spain,55+,Social,Android,Active
U140567,2026-05-14,Italy,45-54,Direct,iOS,Inactive
U140568,2025-03-04,Belgium,25-34,Paid Search,Web,Active
U140569,2026-01-27,Poland,25-34,Paid Search,Android,Active
U140570,2025-09-14,Italy,45-54,Organic,iOS,Active
U140571,2025-09-05,Germany,18-24,Organic,Web,Active
U140572,2025-09-21,Ireland,45-54,Organic,Android,Active
U140573,2026-04-12,Poland,25-34,Affiliate,Android,Active
U140574,2025-12-27,Netherlands,25-34,Referral,Android,Active
U140575,2026-01-28,Poland,25-34,Direct,Android,Active
U140576,2025-06-28,Austria,35-44,Organic,Android,Active
U140577,2026-05-21,Germany,25-34,Referral,iOS,Active
U140578,2026-05-14,Belgium,25-34,Organic,iOS,Inactive
U140579,2026-08-26,Ireland,18-24,Social,iOS,Active
U140580,2025-10-19,France,25-34,Social,Android,Active
U140581,2026-08-11,Austria,35-44,Social,Web,Active
U140582,2025-04-09,United Kingdom,25-34,Paid Search,Android,Active
U140583,2026-08-30,Portugal,45-54,Social,iOS,Inactive
U140584,2025-06-30,Portugal,25-34,Referral,iOS,Active
U140585,2026-02-07,Germany,45-54,Direct,Android,Active
U140586,2026-01-09,Ireland,25-34,Affiliate,Android,Suspended
U140587,2025-09-10,Germany,25-34,Referral,Android,Active
U140588,2025-05-02,Ireland,25-34,Organic,iOS,Active
U140589,2026-03-18,Italy,25-34,Email,Android,Inactive
U140590,2025-09-02,France,45-54,Organic,Android,Active
U140591,2026-05-06,Ireland,35-44,Organic,Web,Active
U140592,2025-02-15,India,25-34,Referral,Android,Active
U140593,2026-03-28,Italy,55+,Referral,iOS,Active
U140594,2025-10-23,Netherlands,25-34,Affiliate,Web,Active
U140595,2025-05-21,Switzerland,25-34,Social,Android,Suspended
U140596,2026-06-05,Ireland,55+,Social,Android,Inactive
U140597,2025-03-07,India,25-34,Paid Search,Web,Active
U140598,2026-04-28,Switzerland,25-34,Affiliate,iOS,Active
U140599,2025-11-05,United Kingdom,45-54,Social,Android,Inactive
U140600,2026-04-05,Germany,35-44,Referral,Android,Inactive
U140601,2026-08-16,India,25-34,Paid Search,Web,Active
U140602,2026-02-02,Spain,35-44,Paid Search,iOS,Active
U140603,2026-04-14,India,55+,Organic,Android,Active
U140604,2026-01-27,Denmark,18-24,Organic,Android,Active
U140605,2025-04-07,Austria,25-34,Organic,iOS,Active
U140606,2025-07-09,India,35-44,Paid Search,Android,Inactive
U140607,2025-07-14,United Kingdom,35-44,Paid Search,Android,Active
U140608,2025-11-30,Netherlands,25-34,Paid Search,Android,Inactive
U140609,2025-03-24,India,25-34,Email,iOS,Inactive
U140610,2025-09-08,Italy,35-44,Paid Search,Android,Active
U140611,2025-03-11,Netherlands,35-44,Paid Search,Android,Active
U140612,2025-10-19,Switzerland,25-34,Direct,Android,Active
U140613,2025-12-06,Switzerland,18-24,Paid Search,iOS,Active
U140614,2026-01-20,Austria,45-54,Organic,Web,Active
U140615,2026-04-03,Belgium,35-44,Organic,Android,Inactive
U140616,2025-05-21,Germany,45-54,Paid Search,Android,Active
U140617,2025-05-20,Italy,18-24,Social,Android,Active
U140618,2025-03-16,India,35-44,Direct,Android,Active
U140619,2025-04-10,Sweden,25-34,Paid Search,iOS,Active
U140620,2025-06-24,Ireland,35-44,Affiliate,Android,Active
U140621,2025-11-19,Spain,25-34,Paid Search,Android,Active
U140622,2026-04-22,France,25-34,Paid Search,Android,Active
U140623,2025-01-10,Ireland,35-44,Organic,Android,Inactive
U140624,2025-02-15,India,45-54,Organic,iOS,Active
U140625,2026-05-31,United Kingdom,55+,Organic,Android,Inactive
U140626,2025-11-09,Switzerland,18-24,Referral,iOS,Inactive
U140627,2025-08-26,Spain,45-54,Organic,Android,Inactive
U140628,2025-01-31,Portugal,55+,Affiliate,Android,Active
U140629,2026-05-25,Switzerland,18-24,Direct,Web,Inactive
U140630,2025-05-10,India,55+,Email,Android,Active
U140631,2026-01-20,Sweden,55+,Social,Android,Inactive
U140632,2026-08-16,Switzerland,25-34,Referral,iOS,Inactive
U140633,2025-01-25,Netherlands,25-34,Organic,iOS,Active
U140634,2025-09-18,Portugal,25-34,Email,iOS,Active
U140635,2026-07-14,Germany,55+,Affiliate,Android,Suspended
U140636,2026-02-02,Austria,18-24,Referral,iOS,Active
U140637,2026-07-18,Poland,35-44,Social,iOS,Active
U140638,2025-11-26,Austria,35-44,Social,iOS,Inactive
U140639,2025-05-29,Switzerland,35-44,Social,Android,Active
U140640,2026-02-13,Switzerland,25-34,Paid Search,iOS,Inactive
U140641,2026-08-02,Belgium,25-34,Paid Search,Android,Inactive
U140642,2025-04-29,Denmark,25-34,Email,Android,Inactive
U140643,2026-03-10,Ireland,25-34,Referral,Web,Active
U140644,2025-08-16,India,25-34,Social,iOS,Active
U140645,2025-08-28,United Kingdom,55+,Referral,iOS,Active
U140646,2025-08-20,Denmark,35-44,Paid Search,Android,Active
U140647,2025-10-17,Sweden,45-54,Paid Search,iOS,Active
U140648,2025-06-03,Germany,25-34,Affiliate,iOS,Active
U140649,2025-06-08,Germany,18-24,Email,Web,Active
U140650,2026-07-17,France,55+,Organic,Web,Active
U140651,2026-04-21,Denmark,45-54,Social,Web,Active
U140652,2026-07-02,Netherlands,25-34,Organic,Web,Active
U140653,2025-01-13,Sweden,25-34,Social,Web,Active
U140654,2026-05-22,Portugal,25-34,Organic,iOS,Active
U140655,2025-08-06,United Kingdom,25-34,Affiliate,iOS,Active
U140656,2025-08-10,Ireland,35-44,Referral,iOS,Active
U140657,2025-10-15,Poland,55+,Email,Android,Active
U140658,2026-06-08,Germany,18-24,Affiliate,Android,Active
U140659,2026-05-02,India,45-54,Direct,Web,Active
U140660,2025-11-20,Germany,18-24,Paid Search,iOS,Active
U140661,2025-06-25,France,45-54,Paid Search,iOS,Active
U140662,2025-02-10,India,25-34,Direct,Android,Active
U140663,2025-11-21,Austria,35-44,Direct,iOS,Active
U140664,2025-09-24,Italy,35-44,Referral,Android,Inactive
U140665,2026-01-28,Germany,35-44,Paid Search,Android,Active
U140666,2025-04-23,Portugal,35-44,Paid Search,Web,Active
U140667,2025-10-11,Italy,35-44,Paid Search,Web,Inactive
U140668,2025-07-22,Austria,45-54,Referral,Web,Active
U140669,2025-05-24,United Kingdom,18-24,Social,Web,Inactive
U140670,2025-08-31,Portugal,35-44,Organic,iOS,Active
U140671,2025-02-04,Germany,18-24,Referral,iOS,Active
U140672,2025-02-22,France,45-54,Organic,Android,Suspended
U140673,2026-05-18,Poland,45-54,Referral,Android,Active
U140674,2025-12-22,France,25-34,Social,Android,Inactive
U140675,2025-05-30,United Kingdom,25-34,Social,iOS,Inactive
U140676,2026-03-13,Spain,18-24,Organic,Web,Inactive
U140677,2026-03-26,Spain,25-34,Paid Search,iOS,Active
U140678,2026-06-09,Netherlands,35-44,Organic,iOS,Inactive
U140679,2025-09-24,France,25-34,Affiliate,Android,Active
U140680,2025-03-27,Denmark,25-34,Paid Search,Web,Inactive
U140681,2025-11-05,Portugal,35-44,Referral,Web,Active
U140682,2025-09-22,Germany,35-44,Organic,Android,Inactive
U140683,2026-05-07,Belgium,25-34,Referral,Android,Active
U140684,2026-08-06,Spain,25-34,Direct,iOS,Active
U140685,2025-01-17,Ireland,55+,Paid Search,Android,Inactive
U140686,2025-07-08,Portugal,35-44,Organic,Web,Active
U140687,2026-06-06,Portugal,55+,Referral,Android,Inactive
U140688,2025-06-15,France,25-34,Organic,Android,Active
U140689,2026-07-05,Belgium,18-24,Social,Android,Active
U140690,2025-12-11,Netherlands,45-54,Social,iOS,Inactive
U140691,2025-08-07,Switzerland,18-24,Organic,Android,Active
U140692,2025-04-04,Germany,55+,Referral,Android,Inactive
U140693,2025-06-07,Belgium,25-34,Direct,Web,Inactive
U140694,2025-02-03,Switzerland,35-44,Referral,iOS,Active
U140695,2026-02-20,Germany,45-54,Paid Search,Web,Active
U140696,2026-05-21,Spain,25-34,Direct,Android,Active
U140697,2026-05-05,Portugal,25-34,Referral,Android,Inactive
U140698,2026-06-08,Poland,25-34,Organic,Android,Active
U140699,2025-08-21,Poland,35-44,Referral,iOS,Active
U140700,2026-08-22,Sweden,25-34,Organic,iOS,Inactive
U140701,2026-08-28,Austria,35-44,Social,Android,Active
U140702,2025-04-17,Spain,25-34,Social,Android,Active
U140703,2025-07-12,Sweden,35-44,Paid Search,Web,Inactive
U140704,2026-04-13,Poland,35-44,Direct,Web,Inactive
U140705,2026-06-06,France,18-24,Referral,iOS,Inactive
U140706,2025-10-06,France,25-34,Social,Android,Inactive
U140707,2025-05-08,Switzerland,18-24,Affiliate,iOS,Inactive
U140708,2025-12-07,Netherlands,18-24,Organic,Android,Active
U140709,2025-02-28,India,18-24,Organic,iOS,Active
U140710,2025-07-01,Poland,25-34,Affiliate,Android,Active
U140711,2026-08-09,Italy,45-54,Affiliate,Web,Active
U140712,2026-05-29,Denmark,35-44,Paid Search,Android,Active
U140713,2025-08-31,India,25-34,Affiliate,iOS,Active
U140714,2025-08-16,Denmark,18-24,Social,iOS,Active
U140715,2026-07-14,Poland,25-34,Direct,iOS,Active
U140716,2026-06-02,Belgium,25-34,Paid Search,Android,Active
U140717,2026-07-09,Switzerland,25-34,Social,iOS,Active
U140718,2025-05-25,Netherlands,35-44,Referral,Web,Active
U140719,2025-05-07,Denmark,35-44,Organic,iOS,Inactive
U140720,2025-12-01,Denmark,45-54,Paid Search,iOS,Inactive
U140721,2026-02-12,Italy,55+,Social,Web,Active
U140722,2025-05-01,Germany,18-24,Social,iOS,Active
U140723,2025-10-12,Germany,25-34,Referral,iOS,Active
U140724,2025-08-30,Poland,18-24,Organic,Android,Active
U140725,2025-03-19,United Kingdom,25-34,Organic,Web,Inactive
U140726,2026-07-24,Denmark,35-44,Organic,iOS,Active
U140727,2026-03-26,Poland,25-34,Organic,iOS,Active
U140728,2026-04-15,United Kingdom,25-34,Referral,Android,Active
U140729,2025-06-30,Poland,25-34,Paid Search,Android,Inactive
U140730,2026-08-05,Portugal,18-24,Email,Android,Active
U140731,2025-09-22,Switzerland,55+,Paid Search,Android,Inactive
U140732,2025-10-22,France,55+,Referral,iOS,Inactive
U140733,2025-09-04,Germany,25-34,Paid Search,Web,Active
U140734,2026-02-28,Portugal,25-34,Direct,Android,Inactive
U140735,2025-02-28,Sweden,35-44,Paid Search,Android,Inactive
U140736,2026-04-03,Belgium,25-34,Email,iOS,Active
U140737,2025-01-11,Germany,18-24,Paid Search,iOS,Active
U140738,2025-12-13,Portugal,18-24,Email,Android,Active
U140739,2025-01-05,United Kingdom,35-44,Organic,Android,Suspended
U140740,2026-01-05,Germany,25-34,Organic,Android,Active
U140741,2026-04-03,Ireland,35-44,Paid Search,Web,Inactive
U140742,2025-09-02,France,25-34,Organic,Android,Inactive
U140743,2025-09-06,Denmark,35-44,Paid Search,iOS,Active
U140744,2026-03-11,India,55+,Referral,iOS,Active
U140745,2026-02-24,Germany,35-44,Email,Web,Inactive
U140746,2025-04-15,Poland,25-34,Referral,iOS,Inactive
U140747,2025-08-30,Denmark,55+,Social,iOS,Inactive
U140748,2025-09-29,Poland,18-24,Organic,Android,Active
U140749,2026-06-03,Poland,25-34,Paid Search,Web,Active
U140750,2025-02-13,Sweden,35-44,Paid Search,Android,Active
U140751,2025-01-26,France,25-34,Paid Search,Android,Active
U140752,2025-06-30,India,35-44,Affiliate,iOS,Inactive
U140753,2026-08-27,Sweden,18-24,Organic,iOS,Active
U140754,2026-03-04,India,25-34,Paid Search,Web,Active
U140755,2025-09-25,France,45-54,Email,iOS,Active
U140756,2026-08-03,India,25-34,Paid Search,Android,Active
U140757,2025-05-31,Spain,25-34,Affiliate,Android,Active
U140758,2026-08-23,Poland,35-44,Social,iOS,Active
U140759,2025-04-05,Ireland,25-34,Social,Android,Inactive
U140760,2026-01-17,Poland,25-34,Direct,iOS,Active
U140761,2026-05-30,Switzerland,45-54,Organic,iOS,Active
U140762,2026-03-04,Denmark,45-54,Affiliate,Android,Active
U140763,2026-03-01,Poland,25-34,Organic,Android,Active
U140764,2025-07-18,Germany,35-44,Social,iOS,Active
U140765,2025-01-08,Ireland,35-44,Referral,Web,Inactive
U140766,2025-11-23,France,35-44,Social,iOS,Active
U140767,2026-08-17,India,25-34,Paid Search,iOS,Active
U140768,2025-01-21,Italy,35-44,Affiliate,Android,Active
U140769,2026-06-30,Austria,55+,Referral,iOS,Active
U140770,2025-09-12,India,18-24,Social,iOS,Active
U140771,2026-03-09,Germany,18-24,Email,Android,Active
U140772,2026-05-20,Spain,45-54,Paid Search,iOS,Active
U140773,2025-01-27,France,35-44,Social,Android,Active
U140774,2026-06-04,Poland,18-24,Organic,Web,Active
U140775,2026-06-14,India,45-54,Affiliate,Android,Suspended
U140776,2026-05-15,Portugal,25-34,Organic,iOS,Active
U140777,2025-08-21,France,45-54,Paid Search,Android,Inactive
U140778,2026-01-31,Italy,35-44,Social,iOS,Inactive
U140779,2025-11-03,Netherlands,25-34,Organic,Android,Inactive
U140780,2026-05-25,Belgium,35-44,Social,Web,Active
U140781,2026-02-28,Ireland,25-34,Affiliate,iOS,Inactive
U140782,2025-05-30,Italy,35-44,Social,iOS,Active
U140783,2026-01-27,Italy,35-44,Organic,Android,Active
U140784,2026-05-05,Austria,25-34,Organic,Web,Active
U140785,2025-02-16,Sweden,35-44,Affiliate,iOS,Active
U140786,2025-11-08,India,25-34,Email,Android,Inactive
U140787,2025-05-19,Denmark,45-54,Affiliate,iOS,Active
U140788,2026-02-09,Germany,18-24,Direct,Android,Inactive
U140789,2025-01-14,Spain,45-54,Social,Android,Active
U140790,2026-06-03,Spain,25-34,Organic,Web,Active
U140791,2026-07-05,Poland,25-34,Email,iOS,Active
U140792,2025-07-04,Germany,55+,Organic,iOS,Active
U140793,2025-04-25,Netherlands,25-34,Paid Search,iOS,Inactive
U140794,2025-04-20,Poland,25-34,Email,iOS,Active
U140795,2026-07-31,Poland,25-34,Organic,iOS,Active
U140796,2025-10-08,Belgium,25-34,Referral,Android,Active
U140797,2026-06-27,Austria,18-24,Direct,Android,Active
U140798,2025-03-27,France,45-54,Paid Search,iOS,Active
U140799,2025-05-18,Italy,45-54,Paid Search,Android,Active
U140800,2026-04-11,India,35-44,Social,Android,Inactive
U140801,2025-03-18,Portugal,25-34,Affiliate,Android,Inactive
U140802,2025-05-17,Germany,35-44,Paid Search,Android,Active
U140803,2025-04-07,Poland,55+,Social,iOS,Active
U140804,2026-06-15,Netherlands,45-54,Organic,Android,Inactive
U140805,2025-01-09,Switzerland,25-34,Referral,Android,Active
U140806,2025-03-24,Poland,45-54,Organic,iOS,Active
U140807,2025-02-16,Switzerland,45-54,Paid Search,Android,Active
