session_id,user_id,session_date,session_duration_sec,screens_viewed,device_type,app_version
S634355,U136238,2025-10-26,572.0,7,Android,5.3.0
S634356,U137772,2026-05-12,595.0,9,Android,5.4.1
S634357,U131565,2026-06-25,1236.0,6,iOS,5.3.0
S634358,U113176,2025-06-21,108.0,4,Android,5.3.0
S634359,U145807,2025-08-09,193.0,15,Android,5.4.0
S634360,U135830,2026-01-15,110.0,7,iOS,5.4.0
S634361,U137598,2026-08-29,197.0,9,iOS,5.2.0
S634362,U139608,2026-08-06,441.0,10,Web,5.3.0
S634363,U127788,2026-05-06,430.0,11,Android,5.3.0
S634364,U123342,2025-11-27,145.0,12,iOS,5.3.0
S634365,U136965,2026-08-28,301.0,5,Android,5.2.0
S634366,U119336,2025-12-16,362.0,7,iOS,5.3.0
S634367,U137470,2026-03-07,612.0,9,Android,5.3.0
S634368,U147816,2026-06-11,333.0,11,iOS,5.3.0
S634369,U121005,2026-03-07,210.0,9,Android,5.3.0
S634370,U129206,2026-03-03,388.0,7,Web,5.4.1
S634371,U109923,2025-08-20,213.0,6,Web,5.2.0
S634372,U117907,2026-07-03,396.0,4,iOS,5.3.0
S634373,U141737,2026-05-13,301.0,6,Android,5.3.0
S634374,U142240,2026-04-05,398.0,5,iOS,5.1.0
S634375,U123076,2026-06-25,101.0,8,Android,5.2.0
S634376,U102509,2026-04-30,134.0,8,Android,5.4.1
S634377,U145904,2026-07-05,375.0,6,Android,5.4.0
S634378,U104470,2025-01-13,206.0,6,Web,5.4.0
S634379,U105281,2026-02-22,447.0,6,iOS,5.3.0
S634380,U120563,2026-08-06,187.0,8,Web,5.4.0
S634381,U116778,2025-12-06,364.0,9,Android,5.1.0
S634382,U140874,2026-03-04,367.0,6,Android,5.3.0
S634383,U144894,2026-06-17,313.0,9,iOS,5.3.0
S634384,U143771,2026-01-12,207.0,5,Android,5.1.0
S634385,U143099,2026-05-28,142.0,4,iOS,5.4.1
S634386,U106304,2025-05-18,137.0,7,Android,5.1.0
S634387,U126169,2026-05-12,492.0,6,iOS,5.4.0
S634388,U131702,2026-07-25,236.0,7,Android,5.2.0
S634389,U137556,2026-02-10,231.0,7,Android,5.4.1
S634390,U149957,2025-05-08,300.0,6,iOS,5.4.1
S634391,U136042,2026-03-28,1278.0,7,Android,5.4.0
S634392,U137195,2026-06-10,429.0,10,Android,5.1.0
S634393,U117665,2026-01-19,500.0,6,iOS,5.3.0
S634394,U129241,2025-11-18,473.0,10,Android,5.2.0
S634395,U117291,2025-11-26,510.0,11,iOS,5.4.1
S634396,U110206,2025-02-09,397.0,10,Android,5.2.0
S634397,U105300,2026-08-18,446.0,2,iOS,5.3.0
S634398,U114975,2026-05-31,222.0,3,iOS,5.3.0
S634399,U136839,2026-01-03,151.0,8,iOS,5.4.0
S634400,U114338,2026-08-03,330.0,6,Android,5.3.0
S634401,U136794,2026-02-10,193.0,5,Android,5.4.0
S634402,U126653,2026-03-05,254.0,4,iOS,5.3.0
S634403,U129225,2026-05-30,243.0,7,iOS,5.2.0
S634404,U100335,2026-06-09,137.0,5,iOS,5.3.0
S634405,U134718,2025-08-11,278.0,8,iOS,5.1.0
S634406,U121901,2025-04-12,401.0,6,Android,5.3.0
S634407,U114931,2025-12-14,769.0,7,iOS,5.4.0
S634408,U104643,2025-12-26,164.0,9,Android,5.4.0
S634409,U117797,2025-09-14,218.0,8,Android,5.4.0
S634410,U126227,2026-08-03,709.0,7,Android,5.4.0
S634411,U139796,2026-03-29,641.0,4,iOS,5.4.1
S634412,U143078,2025-12-07,307.0,9,iOS,5.4.0
S634413,U119723,2025-07-11,479.0,11,iOS,5.2.0
S634414,U118155,2026-05-12,256.0,8,Web,5.4.0
S634415,U136532,2026-08-11,298.0,6,Android,5.4.1
S634416,U118483,2026-01-10,379.0,10,iOS,5.4.1
S634417,U109328,2025-10-02,283.0,5,iOS,5.3.0
S634418,U119520,2026-05-30,116.0,8,iOS,5.4.0
S634419,U141294,2025-06-24,301.0,1,Android,5.2.0
S634420,U106285,2026-03-11,300.0,6,Android,5.4.1
S634421,U139664,2025-10-18,336.0,5,Android,5.4.0
S634422,U130859,2026-05-12,363.0,4,iOS,5.3.0
S634423,U108953,2026-07-13,132.0,4,iOS,5.4.0
S634424,U129977,2026-06-28,205.0,5,iOS,5.3.0
S634425,U109002,2025-09-05,357.0,7,iOS,5.1.0
S634426,U116870,2025-10-16,156.0,6,Android,5.4.1
S634427,U100165,2025-12-22,372.0,4,iOS,5.4.0
S634428,U126683,2026-02-03,95.0,2,iOS,5.1.0
S634429,U121939,2025-04-01,469.0,7,Android,5.4.0
S634430,U119027,2026-03-27,298.0,8,iOS,5.4.1
S634431,U137837,2026-04-03,356.0,7,Android,5.4.1
S634432,U100304,2026-08-24,311.0,7,Android,5.3.0
S634433,U143984,2026-01-09,861.0,8,iOS,5.1.0
S634434,U104978,2025-12-13,345.0,8,iOS,5.3.0
S634435,U143731,2025-09-17,1398.0,5,iOS,5.4.1
S634436,U126741,2025-06-20,528.0,4,Web,5.4.0
S634437,U130000,2025-05-21,190.0,5,iOS,5.1.0
S634438,U106857,2026-04-01,190.0,5,Web,5.2.0
S634439,U127932,2026-02-25,114.0,4,Android,5.3.0
S634440,U126747,2025-08-02,316.0,6,iOS,5.3.0
S634441,U142311,2026-07-01,650.0,9,iOS,5.4.0
S634442,U125926,2026-02-21,342.0,3,Android,5.3.0
S634443,U141134,2025-04-12,235.0,11,iOS,5.4.1
S634444,U107067,2025-09-18,1480.0,8,iOS,5.4.0
S634445,U104869,2025-09-06,732.0,4,iOS,5.4.1
S634446,U109799,2026-04-24,163.0,5,Android,5.4.0
S634447,U116413,2025-07-18,1112.0,8,Web,5.1.0
S634448,U116554,2025-08-02,549.0,5,Android,5.3.0
S634449,U122649,2026-08-04,221.0,3,Web,5.4.0
S634450,U107763,2026-08-03,182.0,6,iOS,5.3.0
S634451,U120890,2026-02-10,85.0,6,Android,5.4.0
S634452,U109398,2026-08-01,666.0,7,Android,5.4.0
S634453,U101490,2026-01-13,198.0,7,iOS,5.4.0
S634454,U128861,2026-06-10,206.0,6,Web,5.4.1
S634455,U120421,2025-08-23,360.0,8,iOS,5.4.1
S634456,U144627,2026-06-05,189.0,11,Android,5.4.1
S634457,U132037,2026-02-27,94.0,6,Android,5.4.0
S634458,U114581,2025-11-06,903.0,5,Web,5.4.1
S634459,U135103,2026-02-02,325.0,8,Android,5.2.0
S634460,U114663,2026-03-11,140.0,6,Android,5.3.0
S634461,U109516,2026-05-30,411.0,15,iOS,5.3.0
S634462,U134957,2025-06-28,222.0,9,Android,5.2.0
S634463,U124018,2026-03-19,562.0,6,Android,5.4.0
S634464,U131206,2025-12-04,563.0,8,iOS,5.4.0
S634465,U126008,2026-02-22,322.0,3,Web,5.4.0
S634466,U105111,2026-04-09,123.0,7,Android,5.4.0
S634467,U109963,2026-04-23,48.0,12,Web,5.4.1
S634468,U104629,2026-06-09,823.0,1,Android,5.3.0
S634469,U106601,2026-05-07,163.0,6,Android,5.4.1
S634470,U105676,2025-04-18,307.0,4,Android,5.4.0
S634471,U108939,2026-08-11,165.0,5,Android,5.3.0
S634472,U127954,2026-07-06,340.0,8,iOS,5.1.0
S634473,U110355,2025-12-20,288.0,6,iOS,5.4.0
S634474,U140944,2026-07-29,324.0,6,Android,5.4.1
S634475,U123228,2026-04-13,762.0,5,iOS,5.3.0
S634476,U113916,2026-06-07,402.0,5,Android,5.3.0
S634477,U112031,2026-02-10,428.0,9,Web,5.2.0
S634478,U142669,2026-07-24,200.0,9,iOS,5.4.1
S634479,U109169,2026-02-20,652.0,7,iOS,5.4.0
S634480,U124971,2026-02-26,682.0,10,Android,5.4.0
S634481,U136593,2026-05-06,287.0,8,Android,5.4.1
S634482,U135428,2026-07-14,395.0,6,iOS,5.3.0
S634483,U110217,2025-11-14,498.0,4,iOS,5.3.0
S634484,U104726,2025-11-10,258.0,10,Web,5.2.0
S634485,U102410,2025-03-02,505.0,4,Android,5.4.0
S634486,U104452,2025-09-12,344.0,9,Android,5.4.1
S634487,U107449,2025-12-28,286.0,3,iOS,5.1.0
S634488,U119874,2025-06-09,295.0,9,Android,5.4.0
S634489,U127668,2026-06-18,164.0,5,Android,5.3.0
S634490,U107157,2026-08-01,191.0,8,Android,5.4.1
S634491,U108737,2025-04-08,149.0,10,Android,5.4.0
S634492,U108285,2026-06-06,199.0,6,Android,5.2.0
S634493,U113671,2026-06-02,296.0,8,Android,5.3.0
S634494,U139397,2026-06-16,492.0,3,Android,5.2.0
S634495,U110984,2025-04-14,218.0,7,iOS,5.2.0
S634496,U103009,2026-01-20,105.0,12,Web,5.4.0
S634497,U139441,2025-07-05,205.0,8,iOS,5.4.0
S634498,U141539,2025-06-29,250.0,6,Web,5.3.0
S634499,U134244,2026-06-05,342.0,4,Web,5.2.0
S634500,U119595,2026-06-01,243.0,7,iOS,5.1.0
S634501,U137574,2025-01-19,71.0,10,Android,5.4.1
S634502,U140271,2026-01-11,180.0,4,iOS,5.4.0
S634503,U143170,2026-02-06,359.0,6,iOS,5.2.0
S634504,U105723,2026-07-03,624.0,5,Android,5.1.0
S634505,U103453,2025-10-06,101.0,5,Web,5.4.1
S634506,U119195,2026-03-18,52.0,7,iOS,5.2.0
S634507,U113259,2026-02-27,307.0,8,iOS,5.3.0
S634508,U135954,2026-07-24,196.0,6,iOS,5.1.0
S634509,U103937,2025-08-05,282.0,4,Android,5.2.0
S634510,U105893,2026-01-03,278.0,7,iOS,5.3.0
S634511,U127526,2026-06-06,248.0,6,Android,5.4.0
S634512,U146073,2026-07-30,551.0,12,Web,5.4.0
S634513,U147230,2025-08-18,224.0,5,iOS,5.2.0
S634514,U133268,2025-12-17,569.0,6,iOS,5.3.0
S634515,U109430,2025-11-22,250.0,8,iOS,5.3.0
S634516,U124684,2026-03-13,154.0,4,Android,5.4.0
S634517,U116220,2026-07-12,126.0,10,Web,5.4.1
S634518,U110080,2025-06-01,306.0,7,Web,5.4.1
S634519,U131004,2025-11-12,511.0,5,Android,5.1.0
S634520,U149924,2026-08-21,207.0,7,iOS,5.2.0
S634521,U106530,2026-03-03,238.0,4,Android,5.1.0
S634522,U105632,2026-05-27,183.0,14,Android,5.3.0
S634523,U121441,2026-03-27,622.0,5,Web,5.2.0
S634524,U149742,2026-01-07,132.0,7,Android,5.4.0
S634525,U130821,2026-01-07,171.0,9,Web,5.2.0
S634526,U104309,2025-08-14,117.0,11,Android,5.2.0
S634527,U136648,2026-05-29,211.0,9,iOS,5.4.0
S634528,U132552,2026-06-24,179.0,6,Android,5.4.0
S634529,U137188,2025-06-10,283.0,8,iOS,5.2.0
S634530,U122792,2026-03-31,347.0,8,iOS,5.2.0
S634531,U140083,2026-07-07,383.0,9,iOS,5.2.0
S634532,U145765,2025-07-09,280.0,4,Android,5.1.0
S634533,U133864,2026-06-26,538.0,6,Web,5.1.0
S634534,U104277,2026-04-28,586.0,4,Android,5.2.0
S634535,U106805,2025-06-30,835.0,5,iOS,5.4.1
S634536,U126914,2025-11-07,222.0,6,iOS,5.2.0
S634537,U136991,2025-10-20,234.0,5,iOS,5.4.1
S634538,U124955,2026-04-24,673.0,8,Web,5.1.0
S634539,U105063,2026-05-25,571.0,6,iOS,5.4.0
S634540,U107788,2025-07-07,234.0,6,Android,5.4.0
S634541,U107157,2026-05-30,210.0,5,Web,5.2.0
S634542,U122343,2026-06-04,235.0,6,Android,5.4.1
S634543,U122558,2026-05-13,1168.0,8,Web,5.4.0
S634544,U113335,2025-03-09,261.0,12,Android,5.2.0
S634545,U121339,2026-04-23,496.0,3,Android,5.4.1
S634546,U115570,2025-07-25,137.0,7,iOS,5.4.1
S634547,U105113,2025-05-24,347.0,2,iOS,5.3.0
S634548,U126459,2026-06-10,262.0,4,iOS,5.4.1
S634549,U108401,2025-11-12,635.0,6,Android,5.1.0
S634550,U149440,2026-05-27,186.0,8,iOS,5.4.1
S634551,U114652,2025-10-20,256.0,7,Android,5.3.0
S634552,U119216,2026-07-31,406.0,6,Android,5.3.0
S634553,U113202,2026-04-19,124.0,8,Android,5.4.0
S634554,U123125,2026-06-30,758.0,8,iOS,5.2.0
S634555,U117929,2026-07-30,428.0,4,Android,5.4.1
S634556,U131574,2026-05-08,203.0,8,Web,5.4.0
S634557,U143785,2025-11-09,274.0,3,Android,5.1.0
S634558,U101883,2026-04-14,338.0,9,iOS,5.4.1
S634559,U146893,2025-06-13,136.0,6,Web,5.4.1
S634560,U121969,2025-12-31,128.0,9,iOS,5.4.1
S634561,U117314,2026-06-26,258.0,7,Android,5.2.0
S634562,U108541,2026-04-22,163.0,8,Android,5.3.0
S634563,U117464,2025-08-24,516.0,4,Android,5.4.0
S634564,U143697,2026-08-07,794.0,7,iOS,5.4.1
S634565,U143539,2026-05-14,702.0,10,Web,5.2.0
S634566,U133150,2025-10-21,86.0,9,iOS,5.1.0
S634567,U129047,2025-12-15,728.0,9,iOS,5.4.0
S634568,U111201,2026-08-04,355.0,7,iOS,5.3.0
S634569,U113087,2025-10-22,340.0,6,iOS,5.4.1
S634570,U119389,2026-02-24,89.0,7,Web,5.3.0
S634571,U120642,2025-10-07,245.0,9,Android,5.4.1
S634572,U101970,2025-07-02,276.0,10,Android,5.4.1
S634573,U109749,2025-12-14,71.0,7,Android,5.4.1
S634574,U137293,2025-06-24,651.0,13,Android,5.4.0
S634575,U125730,2025-09-20,504.0,10,iOS,5.4.1
S634576,U121643,2026-03-07,148.0,7,Android,5.1.0
S634577,U123651,2025-12-07,365.0,10,Web,5.3.0
S634578,U126052,2025-07-24,75.0,6,iOS,5.4.0
S634579,U135189,2025-12-03,673.0,6,Android,5.2.0
S634580,U143059,2025-03-03,114.0,7,Android,5.3.0
S634581,U114535,2025-08-23,225.0,9,Android,5.4.1
S634582,U140309,2026-03-03,1219.0,4,Web,5.4.0
S634583,U116223,2026-03-21,461.0,8,iOS,5.4.1
S634584,U127531,2026-04-29,148.0,2,Web,5.1.0
S634585,U126133,2026-04-07,520.0,7,iOS,5.4.0
S634586,U100400,2026-05-25,131.0,4,Android,5.1.0
S634587,U121206,2025-11-22,286.0,7,iOS,5.3.0
S634588,U108193,2025-11-05,339.0,10,Web,5.4.1
S634589,U112017,2025-08-22,297.0,7,iOS,5.4.1
S634590,U107411,2025-10-01,313.0,5,iOS,5.4.0
S634591,U136794,2025-05-09,386.0,7,iOS,5.3.0
S634592,U106594,2025-02-24,643.0,8,Web,5.4.1
S634593,U113520,2026-07-05,419.0,10,Web,5.3.0
S634594,U110789,2025-11-19,651.0,6,iOS,5.4.0
S634595,U106225,2025-11-14,644.0,4,iOS,5.3.0
S634596,U101999,2025-11-15,253.0,6,iOS,5.4.0
S634597,U146450,2025-08-23,1071.0,5,iOS,5.1.0
S634598,U131519,2026-04-17,515.0,11,Android,5.4.0
S634599,U113546,2025-06-12,117.0,9,Android,5.4.1
S634600,U144105,2025-10-13,389.0,10,Web,5.3.0
S634601,U125459,2025-10-19,652.0,5,Android,5.4.0
S634602,U111266,2026-03-20,1221.0,7,iOS,5.4.0
S634603,U139103,2025-12-18,115.0,12,Android,5.3.0
S634604,U129053,2025-11-16,256.0,6,iOS,5.2.0
S634605,U138818,2026-06-26,230.0,11,iOS,5.3.0
S634606,U144918,2025-10-03,231.0,5,Web,5.3.0
S634607,U123042,2026-02-16,294.0,6,iOS,5.1.0
S634608,U117845,2026-03-14,599.0,7,iOS,5.4.1
S634609,U119156,2025-08-01,530.0,5,Android,5.4.0
S634610,U147244,2025-09-17,410.0,6,Web,5.4.0
S634611,U113931,2026-04-11,154.0,8,Android,5.4.1
S634612,U139866,2025-04-30,141.0,9,iOS,5.2.0
S634613,U129215,2026-03-20,705.0,7,Android,5.1.0
S634614,U123534,2025-01-20,111.0,7,iOS,5.1.0
S634615,U144472,2026-06-01,166.0,8,iOS,5.1.0
S634616,U130924,2026-04-05,154.0,6,Android,5.2.0
S634617,U149590,2026-05-23,279.0,5,Android,5.1.0
S634618,U115025,2025-06-23,423.0,5,Android,5.2.0
S634619,U136094,2025-01-27,275.0,7,iOS,5.1.0
S634620,U106528,2026-05-18,92.0,3,Web,5.4.0
S634621,U117077,2026-04-26,923.0,8,iOS,5.2.0
S634622,U105709,2026-03-22,93.0,7,Web,5.4.1
S634623,U109825,2025-11-19,608.0,10,Web,5.4.1
S634624,U129769,2025-10-28,786.0,4,Android,5.3.0
S634625,U120603,2025-04-08,476.0,7,Android,5.3.0
S634626,U132329,2026-06-08,1111.0,7,iOS,5.2.0
S634627,U104680,2026-06-21,153.0,14,Android,5.2.0
S634628,U148119,2026-01-12,324.0,7,Web,5.3.0
S634629,U117939,2026-06-17,207.0,3,Android,5.4.0
S634630,U137189,2025-03-13,96.0,9,iOS,5.3.0
S634631,U112516,2025-03-23,201.0,6,iOS,5.2.0
S634632,U112425,2025-05-14,165.0,7,iOS,5.2.0
S634633,U116067,2026-03-16,120.0,8,Android,5.3.0
S634634,U119895,2026-04-25,145.0,9,iOS,5.3.0
S634635,U141706,2025-10-15,251.0,4,Android,5.4.0
S634636,U112235,2025-10-29,588.0,9,Android,5.4.1
S634637,U135788,2026-04-23,318.0,7,Android,5.1.0
S634638,U140836,2026-02-12,105.0,7,Android,5.2.0
S634639,U141469,2025-07-25,367.0,5,iOS,5.4.0
S634640,U128054,2025-10-15,232.0,7,Web,5.4.0
S634641,U123376,2026-05-19,98.0,12,Android,5.1.0
S634642,U118002,2025-10-09,569.0,8,Android,5.3.0
S634643,U102405,2026-03-17,147.0,8,Android,5.4.0
S634644,U107780,2026-08-19,328.0,9,Android,5.1.0
S634645,U145432,2026-05-04,91.0,11,iOS,5.4.1
S634646,U120994,2026-07-17,218.0,8,Web,5.2.0
S634647,U119933,2025-08-31,81.0,11,Android,5.2.0
S634648,U114326,2025-10-14,620.0,5,Android,5.3.0
S634649,U141337,2025-07-27,1041.0,4,Android,5.2.0
S634650,U121683,2025-10-17,381.0,8,Android,5.4.1
S634651,U111842,2026-04-02,318.0,4,Android,5.4.1
S634652,U103213,2025-08-28,1014.0,3,iOS,5.1.0
S634653,U139040,2026-08-30,494.0,10,Android,5.2.0
S634654,U134893,2026-04-14,253.0,4,Web,5.1.0
S634655,U121331,2025-07-28,196.0,10,Android,5.1.0
S634656,U137711,2025-09-26,197.0,7,Android,5.1.0
S634657,U111884,2025-09-05,393.0,6,Android,5.4.0
S634658,U102584,2025-11-18,364.0,9,iOS,5.4.0
S634659,U123519,2025-03-31,125.0,5,iOS,5.4.0
S634660,U146334,2025-11-06,112.0,8,Android,5.4.0
S634661,U107158,2025-12-17,266.0,9,Web,5.4.0
S634662,U132375,2026-05-22,248.0,7,Android,5.1.0
S634663,U102930,2026-08-30,226.0,7,Android,5.3.0
S634664,U109562,2026-05-03,487.0,6,Android,5.2.0
S634665,U139576,2025-06-27,54.0,7,iOS,5.4.1
S634666,U111282,2025-12-25,555.0,13,iOS,5.4.1
S634667,U140026,2026-01-07,2587.0,10,Android,5.4.0
S634668,U116436,2026-03-14,467.0,7,Android,5.4.0
S634669,U110838,2025-09-23,191.0,6,Android,5.4.0
S634670,U125739,2025-03-22,184.0,5,Android,5.4.0
S634671,U136064,2026-05-09,301.0,4,Android,5.4.0
S634672,U125853,2026-08-18,,6,iOS,5.4.1
S634673,U144385,2025-12-12,115.0,6,iOS,5.3.0
S634674,U129020,2026-06-19,307.0,6,iOS,5.4.0
S634675,U117410,2026-03-20,179.0,10,Web,5.3.0
S634676,U133221,2026-05-23,311.0,11,Android,5.2.0
S634677,U135786,2026-07-02,801.0,5,iOS,5.3.0
S634678,U108094,2025-06-05,148.0,4,iOS,5.1.0
S634679,U139646,2025-11-16,477.0,6,Android,5.3.0
S634680,U123502,2025-12-28,621.0,12,iOS,5.4.1
S634681,U107429,2026-02-03,434.0,9,iOS,5.4.1
S634682,U100912,2026-03-03,116.0,7,Android,5.4.1
S634683,U120311,2025-10-16,112.0,9,Android,5.2.0
S634684,U139828,2026-01-08,234.0,7,iOS,5.3.0
S634685,U132106,2026-05-06,279.0,11,Android,5.4.0
S634686,U136806,2025-11-26,159.0,8,Android,5.4.0
S634687,U112025,2026-03-16,366.0,10,Android,5.3.0
S634688,U118485,2026-04-02,228.0,12,Web,5.4.1
S634689,U122901,2026-05-01,386.0,6,Android,5.4.0
S634690,U106848,2025-12-10,299.0,5,Android,5.1.0
S634691,U131611,2026-07-05,207.0,11,Android,5.1.0
S634692,U106610,2025-12-15,210.0,5,iOS,5.3.0
S634693,U110420,2026-01-21,462.0,7,Web,5.4.1
S634694,U141832,2026-07-20,143.0,4,Android,5.3.0
S634695,U104482,2026-05-05,274.0,12,iOS,5.4.0
S634696,U136490,2025-12-12,201.0,6,iOS,5.2.0
S634697,U126169,2026-01-21,215.0,8,Android,5.4.0
S634698,U103735,2025-11-21,745.0,9,iOS,5.4.1
S634699,U126994,2025-06-08,911.0,6,Android,5.4.1
S634700,U107661,2026-04-26,151.0,9,iOS,5.4.0
S634701,U106796,2025-10-10,361.0,6,Android,5.4.1
S634702,U107951,2026-04-12,712.0,4,Android,5.2.0
S634703,U148660,2026-01-03,345.0,5,Web,5.2.0
S634704,U113744,2026-08-16,292.0,11,Android,5.3.0
S634705,U141433,2025-10-08,188.0,7,iOS,5.1.0
S634706,U121910,2026-04-29,325.0,8,iOS,5.4.1
S634707,U149926,2025-11-20,144.0,4,iOS,5.4.0
S634708,U119512,2026-01-22,252.0,9,Web,5.4.0
S634709,U107481,2026-05-02,477.0,9,Web,5.2.0
S634710,U124135,2026-01-25,620.0,7,iOS,5.1.0
S634711,U143229,2026-04-06,500.0,6,Web,5.4.0
S634712,U141106,2026-04-03,496.0,5,iOS,5.4.0
S634713,U135947,2025-05-08,679.0,6,Android,5.2.0
S634714,U117948,2026-03-21,432.0,6,Web,5.4.1
S634715,U124507,2025-12-11,127.0,4,Android,5.2.0
S634716,U100986,2025-03-16,202.0,7,Web,5.4.1
S634717,U140576,2026-06-28,99.0,6,Android,5.4.0
S634718,U138267,2026-08-29,189.0,7,iOS,5.3.0
S634719,U141543,2026-03-16,584.0,7,iOS,5.2.0
S634720,U109762,2025-09-25,690.0,9,Android,5.4.1
S634721,U143157,2025-04-23,374.0,6,iOS,5.1.0
S634722,U121981,2026-04-02,512.0,6,Android,5.2.0
S634723,U133655,2025-09-05,393.0,6,Android,5.4.1
S634724,U131508,2026-03-23,402.0,11,Android,5.1.0
S634725,U104356,2026-02-19,124.0,5,Web,5.3.0
S634726,U121539,2025-08-09,253.0,8,iOS,5.4.0
S634727,U117642,2025-07-19,169.0,8,iOS,5.4.0
S634728,U124995,2026-02-20,199.0,7,iOS,5.2.0
S634729,U114626,2026-04-16,376.0,7,Android,5.2.0
S634730,U115790,2026-05-30,369.0,7,iOS,5.1.0
S634731,U145529,2025-11-08,274.0,10,iOS,5.4.0
S634732,U114878,2025-09-17,184.0,5,iOS,5.1.0
S634733,U143121,2025-09-16,633.0,6,Android,5.2.0
S634734,U130395,2026-01-28,856.0,6,iOS,5.2.0
S634735,U131309,2026-08-19,244.0,6,iOS,5.3.0
S634736,U120849,2025-09-09,115.0,8,Web,5.4.1
S634737,U101561,2026-08-03,201.0,4,iOS,5.2.0
S634738,U134434,2025-11-29,117.0,8,iOS,5.3.0
S634739,U100843,2025-06-02,349.0,5,Android,5.2.0
S634740,U143897,2026-02-03,291.0,5,Android,5.4.0
S634741,U121114,2026-07-02,2046.0,7,iOS,5.4.1
S634742,U121853,2026-01-28,158.0,6,iOS,5.2.0
S634743,U139326,2025-11-13,1790.0,8,iOS,5.3.0
S634744,U105355,2026-07-30,118.0,3,iOS,5.2.0
S634745,U131431,2025-08-20,1061.0,7,iOS,5.2.0
S634746,U135701,2026-07-12,268.0,8,Android,5.2.0
S634747,U138813,2026-04-14,512.0,7,Android,5.4.0
S634748,U138606,2026-07-02,567.0,4,iOS,5.4.0
S634749,U142800,2025-08-28,543.0,7,Android,5.2.0
S634750,U144670,2026-02-09,254.0,8,iOS,5.1.0
S634751,U128258,2026-03-29,54.0,4,Android,5.4.0
S634752,U127600,2025-04-03,274.0,8,iOS,5.2.0
S634753,U140915,2026-02-25,341.0,7,iOS,5.1.0
S634754,U117724,2025-08-31,358.0,11,Web,5.4.0
S634755,U119631,2026-02-26,380.0,7,iOS,5.1.0
S634756,U107823,2026-01-30,1410.0,6,Web,5.4.0
S634757,U105493,2026-02-25,132.0,6,Web,5.3.0
S634758,U108873,2025-07-28,177.0,7,Web,5.2.0
S634759,U118078,2026-04-09,138.0,6,Web,5.2.0
S634760,U146357,2026-02-25,232.0,9,iOS,5.3.0
S634761,U133921,2026-07-18,925.0,4,iOS,5.4.0
S634762,U123721,2026-05-03,288.0,5,Android,5.4.0
S634763,U135338,2026-07-06,93.0,7,Android,5.1.0
S634764,U135041,2026-05-07,481.0,13,Android,5.2.0
S634765,U145821,2026-02-15,393.0,8,iOS,5.1.0
S634766,U121195,2026-03-01,98.0,5,Android,5.4.1
S634767,U119807,2025-05-11,203.0,1,iOS,5.4.0
S634768,U135283,2026-03-22,137.0,16,iOS,5.3.0
S634769,U147093,2026-01-12,491.0,7,Android,5.4.1
S634770,U105727,2026-03-20,344.0,8,iOS,5.3.0
S634771,U131941,2026-03-10,613.0,6,Android,5.2.0
S634772,U124491,2025-04-19,410.0,8,Android,5.4.0
S634773,U132724,2026-05-07,577.0,8,iOS,5.4.1
S634774,U139098,2026-01-30,77.0,9,iOS,5.3.0
S634775,U140626,2025-11-21,178.0,12,Web,5.3.0
S634776,U123115,2025-10-26,609.0,5,iOS,5.4.1
S634777,U144149,2025-06-29,210.0,9,Android,5.3.0
S634778,U146580,2026-07-15,373.0,8,iOS,5.4.1
S634779,U113341,2026-01-08,94.0,7,iOS,5.3.0
S634780,U106083,2026-05-10,621.0,11,iOS,5.4.0
S634781,U128288,2025-12-26,232.0,7,iOS,5.2.0
S634782,U142383,2026-06-11,366.0,10,iOS,5.4.1
S634783,U137133,2025-10-19,265.0,7,iOS,5.3.0
S634784,U140458,2026-08-06,730.0,4,iOS,5.4.1
S634785,U124443,2025-04-26,461.0,11,iOS,5.4.0
S634786,U111014,2026-01-27,121.0,9,Android,5.1.0
S634787,U104576,2026-03-28,114.0,10,Android,5.4.1
S634788,U128346,2026-05-26,707.0,8,Web,5.3.0
S634789,U107871,2025-10-01,528.0,6,iOS,5.3.0
S634790,U123600,2025-11-27,182.0,8,iOS,5.2.0
S634791,U134047,2025-10-04,343.0,5,iOS,5.4.0
S634792,U114482,2026-07-04,798.0,8,Android,5.4.1
S634793,U109761,2026-04-14,834.0,9,Android,5.1.0
S634794,U123603,2026-03-09,224.0,6,Android,5.4.1
S634795,U136928,2026-02-21,183.0,6,Web,5.4.1
S634796,U109175,2026-03-06,80.0,5,Android,5.1.0
S634797,U146049,2026-05-01,983.0,4,iOS,5.2.0
S634798,U128236,2026-03-18,404.0,4,Android,5.4.0
S634799,U129081,2026-02-19,511.0,4,iOS,5.2.0
S634800,U102835,2026-06-22,391.0,7,Web,5.1.0
S634801,U136701,2026-04-22,108.0,8,iOS,5.4.1
S634802,U130886,2026-08-16,473.0,5,Android,5.4.0
S634803,U117020,2025-06-26,648.0,7,iOS,5.3.0
S634804,U114222,2026-04-12,269.0,7,Android,5.4.0
S634805,U140804,2026-08-28,470.0,9,Web,5.4.1
S634806,U106822,2026-06-16,566.0,4,iOS,5.4.0
S634807,U121460,2026-08-09,261.0,5,Android,5.4.0
S634808,U134130,2026-02-25,343.0,6,Android,5.3.0
S634809,U140630,2025-08-24,230.0,6,Android,5.4.1
S634810,U146919,2026-05-27,465.0,6,Web,5.4.0
S634811,U147686,2025-09-09,617.0,5,Android,5.1.0
S634812,U113794,2025-06-15,468.0,7,Android,5.3.0
