transaction_id,user_id,transaction_date,transaction_type,asset,amount_eur,status
T1004603,U102584,2026-03-06,Buy,ADA,72.13,Completed
T1004604,U100665,2025-12-02,Sell,XRP,166.59,Completed
T1004605,U100361,2026-03-13,Buy,USDC,627.91,Completed
T1004606,U123156,2026-04-12,Sell,ADA,487.45,Completed
T1004607,U122527,2025-11-25,Sell,DOT,178.51,Completed
T1004608,U145218,2025-11-06,Buy,SOL,61.42,Failed
T1004609,U111676,2025-11-14,Swap,BTC,234.77,Completed
T1004610,U123475,2025-11-14,Buy,XRP,136.97,Completed
T1004611,U136794,2026-04-05,Swap,DOT,315.1,Completed
T1004612,U109765,2025-09-20,Swap,USDC,601.35,Completed
T1004613,U143446,2025-06-05,Buy,DOT,139.48,Completed
T1004614,U121696,2026-02-06,Sell,BORG,19.4,Completed
T1004615,U110064,2026-04-25,Buy,ETH,45.38,Completed
T1004616,U119375,2025-07-20,Buy,BTC,153.22,Failed
T1004617,U136806,2025-07-15,Buy,ADA,1165.75,Completed
T1004618,U144468,2025-12-18,Buy,SOL,64.75,Completed
T1004619,U118204,2026-05-11,Sell,ETH,108.54,Completed
T1004620,U143392,2025-09-09,Swap,ETH,252.57,Completed
T1004621,U147455,2026-07-08,Swap,BTC,438.7,Completed
T1004622,U131378,2026-01-01,Sell,ETH,144.98,Completed
T1004623,U144280,2026-06-08,Buy,USDC,1356.93,Completed
T1004624,U149941,2026-04-06,Buy,DOT,616.68,Completed
T1004625,U126175,2025-09-05,Buy,ETH,65.04,Completed
T1004626,U145528,2026-05-13,Buy,SOL,173.72,Completed
T1004627,U118448,2025-12-16,Sell,ADA,234.69,Completed
T1004628,U134749,2026-02-26,Buy,BORG,19.36,Completed
T1004629,U149928,2026-07-20,Swap,XRP,52.88,Completed
T1004630,U116809,2026-02-20,Swap,XRP,38.15,Completed
T1004631,U141026,2025-06-22,Swap,DOT,120.19,Completed
T1004632,U117440,2026-01-12,Buy,BTC,37.11,Pending
T1004633,U101815,2025-07-26,Sell,BTC,340.65,Completed
T1004634,U123400,2026-03-20,Buy,ADA,499.46,Completed
T1004635,U135500,2026-08-29,Buy,XRP,866.6,Completed
T1004636,U143961,2026-05-07,Buy,ADA,98.78,Pending
T1004637,U138148,2026-07-03,Swap,USDC,483.36,Completed
T1004638,U103114,2026-03-29,Swap,USDC,61.12,Completed
T1004639,U138211,2025-12-29,Buy,BORG,126.69,Completed
T1004640,U126147,2026-04-03,Sell,ADA,692.47,Completed
T1004641,U134181,2026-02-13,Buy,USDC,564.43,Completed
T1004642,U131831,2026-03-16,Buy,BORG,328.7,Completed
T1004643,U108245,2026-04-27,Buy,BTC,146.83,Completed
T1004644,U125780,2026-05-31,Buy,USDC,207.83,Completed
T1004645,U124074,2026-04-24,Buy,BORG,676.35,Completed
T1004646,U145792,2025-10-22,Buy,BTC,449.08,Completed
T1004647,U141737,2025-10-24,Sell,USDC,149.88,Completed
T1004648,U127948,2026-04-07,Buy,XRP,116.57,Completed
T1004649,U128605,2026-06-24,Buy,BTC,1952.67,Completed
T1004650,U101800,2025-10-23,Sell,BTC,163.29,Completed
T1004651,U145712,2025-08-04,Swap,DOT,273.54,Completed
T1004652,U141614,2026-03-06,Buy,ETH,1107.59,Completed
T1004653,U127332,2025-11-15,Swap,XRP,266.03,Completed
T1004654,U122802,2026-08-05,Swap,XRP,161.93,Completed
T1004655,U103935,2025-10-18,Swap,DOT,19.65,Completed
T1004656,U128125,2025-06-15,Swap,DOT,38.32,Completed
T1004657,U119304,2026-08-24,Buy,ADA,92.27,Completed
T1004658,U136843,2026-02-17,Buy,ETH,347.54,Completed
T1004659,U147529,2025-11-08,Sell,SOL,269.72,Completed
T1004660,U147994,2026-08-15,Buy,ETH,96.96,Completed
T1004661,U149220,2026-08-06,Buy,ADA,224.69,Completed
T1004662,U124290,2025-10-24,Buy,SOL,48.86,Completed
T1004663,U124383,2026-01-02,Sell,SOL,227.24,Completed
T1004664,U134465,2025-12-02,Buy,ADA,123.39,Completed
T1004665,U144620,2026-06-16,Sell,XRP,133.67,Completed
T1004666,U108261,2025-12-07,Swap,SOL,113.86,Failed
T1004667,U149152,2025-10-24,Swap,ETH,150.42,Completed
T1004668,U149910,2026-01-22,Sell,BORG,121.59,Completed
T1004669,U149819,2025-10-30,Swap,USDC,190.35,Completed
T1004670,U148211,2026-06-06,Sell,BORG,19.07,Completed
T1004671,U149858,2026-05-11,Buy,SOL,137.77,Completed
T1004672,U113073,2026-03-23,Buy,BTC,290.6,Completed
T1004673,U119119,2026-07-19,Sell,ETH,330.93,Completed
T1004674,U105048,2026-07-27,Buy,USDC,39.19,Completed
T1004675,U100533,2026-03-21,Swap,BTC,19.65,Completed
T1004676,U113827,2026-02-02,Swap,SOL,104.16,Completed
T1004677,U149867,2026-04-21,Buy,ETH,930.25,Completed
T1004678,U137026,2026-01-09,Swap,SOL,288.2,Completed
T1004679,U138171,2026-05-09,Swap,ADA,83.17,Completed
T1004680,U116113,2026-03-29,Sell,ETH,614.84,Completed
T1004681,U122315,2026-05-01,Buy,ETH,708.69,Completed
T1004682,U113137,2025-02-07,Sell,SOL,36.26,Completed
T1004683,U126451,2025-12-27,Sell,DOT,752.92,Completed
T1004684,U148195,2026-05-25,Buy,BORG,211.49,Completed
T1004685,U123517,2026-07-07,Sell,USDC,2804.38,Completed
T1004686,U104242,2026-01-17,Buy,BTC,735.69,Pending
T1004687,U139706,2026-05-01,Buy,BORG,17.47,Completed
T1004688,U130708,2026-01-16,Sell,XRP,429.78,Completed
T1004689,U123644,2025-12-07,Sell,XRP,1444.93,Completed
T1004690,U124263,2026-01-31,Buy,BTC,171.9,Completed
T1004691,U149607,2026-03-26,Sell,XRP,860.51,Completed
T1004692,U130349,2026-02-27,Buy,ETH,35.8,Completed
T1004693,U125787,2026-03-03,Swap,BORG,1653.24,Completed
T1004694,U127610,2025-05-05,Buy,BORG,292.83,Completed
T1004695,U100726,2026-03-16,Buy,ADA,44.37,Completed
T1004696,U147755,2025-09-27,Buy,BORG,144.01,Completed
T1004697,U118427,2026-03-07,Sell,BTC,161.96,Completed
T1004698,U118086,2025-12-01,Sell,DOT,503.85,Completed
T1004699,U119216,2026-02-04,Sell,XRP,144.07,Completed
T1004700,U123555,2026-01-05,Buy,ADA,133.0,Completed
T1004701,U110203,2026-05-19,Sell,ADA,1338.65,Completed
T1004702,U121116,2026-03-23,Buy,BTC,2459.74,Completed
T1004703,U147506,2026-02-24,Swap,BTC,70.39,Completed
T1004704,U123773,2025-06-21,Sell,XRP,113.68,Completed
T1004705,U135262,2025-12-28,Buy,ETH,66.36,Completed
T1004706,U104211,2025-09-21,Buy,XRP,159.85,Completed
T1004707,U138897,2026-01-07,Sell,DOT,670.02,Completed
T1004708,U131423,2026-08-15,Buy,ADA,795.13,Completed
T1004709,U140768,2025-12-11,Sell,XRP,1148.47,Completed
T1004710,U124173,2026-05-31,Swap,USDC,280.76,Completed
T1004711,U107838,2026-02-06,Buy,SOL,137.11,Completed
T1004712,U100294,2026-03-04,Swap,XRP,69.53,Completed
T1004713,U133577,2026-04-11,Swap,ADA,392.64,Completed
T1004714,U102090,2026-07-11,Swap,BORG,156.12,Completed
T1004715,U104050,2025-10-10,Sell,XRP,508.32,Completed
T1004716,U142145,2025-02-19,Sell,BORG,119.29,Completed
T1004717,U147124,2026-03-22,Swap,ETH,76.52,Completed
T1004718,U127734,2026-03-03,Sell,BTC,299.62,Completed
T1004719,U102931,2025-12-24,Buy,SOL,497.4,Completed
T1004720,U125212,2025-05-04,Sell,BORG,17.91,Completed
T1004721,U118008,2025-10-29,Swap,BORG,427.44,Completed
T1004722,U111967,2025-03-11,Sell,BTC,30.68,Completed
T1004723,U106570,2026-01-14,Buy,ADA,235.27,Failed
T1004724,U131362,2026-02-06,Sell,XRP,62.61,Pending
T1004725,U127724,2026-08-18,Sell,DOT,358.44,Completed
T1004726,U110873,2026-06-08,Buy,ADA,95.03,Completed
T1004727,U100529,2026-02-26,Buy,SOL,36.93,Completed
T1004728,U129504,2025-08-22,Sell,BORG,698.08,Completed
T1004729,U112391,2026-07-29,Sell,ADA,210.65,Completed
T1004730,U146221,2025-10-27,Swap,XRP,166.18,Completed
T1004731,U104079,2026-08-05,Buy,ADA,131.45,Completed
T1004732,U123384,2026-04-22,Buy,BORG,526.65,Completed
T1004733,U122143,2026-04-25,Swap,SOL,203.45,Failed
T1004734,U135532,2026-02-23,Swap,USDC,6531.58,Completed
T1004735,U127414,2025-06-19,Buy,DOT,32.81,Completed
T1004736,U142920,2025-06-02,Sell,XRP,175.55,Completed
T1004737,U137702,2025-06-22,Swap,ADA,255.07,Completed
T1004738,U142877,2026-04-17,Buy,DOT,67.58,Completed
T1004739,U128512,2026-02-08,Buy,SOL,289.48,Completed
T1004740,U148351,2025-12-20,Sell,BTC,443.29,Completed
T1004741,U144669,2025-11-27,Buy,DOT,408.27,Completed
T1004742,U103710,2025-07-26,Sell,USDC,358.8,Completed
T1004743,U133880,2025-11-18,Buy,ADA,80.53,Completed
T1004744,U108316,2026-05-28,Buy,ADA,167.75,Completed
T1004745,U126607,2026-05-28,Buy,USDC,47.61,Completed
T1004746,U109583,2025-07-21,Buy,SOL,1048.34,Completed
T1004747,U129419,2026-01-09,Sell,ETH,317.54,Completed
T1004748,U103866,2026-06-09,Buy,DOT,77.44,Completed
T1004749,U138216,2026-05-28,Swap,ADA,73.58,Completed
T1004750,U115510,2025-05-11,Sell,SOL,38.35,Completed
T1004751,U113486,2026-02-07,Swap,USDC,61.23,Completed
T1004752,U143273,2025-12-18,Buy,ADA,58.23,Completed
T1004753,U146808,2026-07-01,Swap,ETH,569.01,Completed
T1004754,U134684,2025-04-21,Sell,SOL,3194.85,Completed
T1004755,U134696,2026-05-11,Swap,BTC,182.91,Completed
T1004756,U136319,2025-12-04,Sell,USDC,764.02,Completed
T1004757,U149568,2026-08-04,Swap,ADA,727.11,Completed
T1004758,U113659,2025-06-01,Swap,ADA,708.51,Completed
T1004759,U101465,2026-08-25,Swap,USDC,708.49,Completed
T1004760,U140383,2026-05-15,Sell,ADA,330.47,Completed
T1004761,U121596,2025-11-22,Sell,DOT,131.36,Pending
T1004762,U131811,2026-03-02,Sell,DOT,21.87,Completed
T1004763,U123612,2025-03-27,Buy,USDC,2677.96,Completed
T1004764,U101452,2026-08-10,Buy,ETH,2332.83,Completed
T1004765,U107049,2026-04-22,Sell,ADA,131.1,Completed
T1004766,U137975,2026-05-21,Sell,USDC,150.1,Completed
T1004767,U128817,2025-05-29,Swap,ADA,416.03,Completed
T1004768,U107867,2026-08-20,Buy,BTC,73.96,Completed
T1004769,U130332,2026-05-23,Buy,DOT,54.37,Completed
T1004770,U113665,2026-06-10,Sell,DOT,36.18,Completed
T1004771,U128647,2026-03-30,Buy,ADA,35.73,Completed
T1004772,U119128,2025-08-16,Swap,BTC,344.07,Completed
T1004773,U129968,2025-08-15,Sell,BTC,93.83,Completed
T1004774,U141503,2025-12-27,Buy,ETH,988.35,Completed
T1004775,U114580,2026-04-19,Buy,XRP,87.99,Completed
T1004776,U113412,2026-04-26,Sell,ETH,211.05,Completed
T1004777,U119520,2025-12-27,Buy,SOL,1585.68,Completed
T1004778,U102157,2025-11-24,Swap,SOL,38.88,Completed
T1004779,U136294,2026-07-07,Swap,USDC,341.68,Completed
T1004780,U145031,2026-01-14,Buy,BTC,231.77,Completed
T1004781,U104078,2025-05-23,Swap,USDC,1366.05,Pending
T1004782,U125210,2025-05-05,Buy,SOL,238.83,Pending
T1004783,U123053,2026-05-05,Sell,DOT,314.9,Completed
T1004784,U130235,2026-07-25,Swap,BTC,536.99,Completed
T1004785,U124619,2025-12-03,Buy,ETH,329.85,Completed
T1004786,U125942,2025-10-31,Buy,USDC,117.36,Completed
T1004787,U133421,2026-07-21,Buy,BTC,282.79,Failed
T1004788,U101951,2026-06-15,Swap,SOL,98.19,Completed
T1004789,U147650,2026-01-22,Sell,ADA,170.37,Completed
T1004790,U148794,2026-04-15,Swap,SOL,124.63,Completed
T1004791,U138085,2026-02-19,Buy,BTC,8.64,Completed
T1004792,U101857,2026-04-23,Buy,BORG,376.45,Completed
T1004793,U131159,2026-08-17,Buy,BORG,940.81,Completed
T1004794,U113171,2026-05-29,Buy,ADA,346.0,Completed
T1004795,U129018,2025-07-03,Swap,SOL,1267.36,Pending
T1004796,U119128,2026-02-23,Sell,SOL,220.1,Completed
T1004797,U131444,2026-07-09,Swap,XRP,21.56,Completed
T1004798,U115278,2026-06-23,Sell,DOT,109.34,Completed
T1004799,U105654,2025-04-29,Sell,BORG,846.12,Completed
T1004800,U118754,2025-10-16,Sell,DOT,161.34,Completed
T1004801,U127333,2025-05-13,Buy,ADA,841.89,Completed
T1004802,U133194,2026-03-25,Swap,USDC,5474.66,Completed
T1004803,U145046,2026-01-28,Swap,ETH,1258.52,Completed
T1004804,U143898,2025-09-20,Buy,DOT,1279.41,Completed
T1004805,U122208,2026-07-16,Buy,ETH,418.14,Completed
T1004806,U100089,2025-07-28,Buy,ETH,42.99,Completed
T1004807,U148192,2025-12-21,Buy,DOT,661.75,Completed
T1004808,U114297,2025-01-27,Swap,ETH,1133.66,Completed
T1004809,U140992,2026-06-30,Sell,BORG,932.71,Completed
T1004810,U128653,2026-08-15,Buy,BTC,77.29,Completed
T1004811,U120551,2025-11-08,Sell,BORG,113.9,Completed
T1004812,U126003,2025-09-06,Sell,ETH,63.75,Completed
T1004813,U146570,2026-06-08,Sell,BTC,684.33,Completed
T1004814,U130938,2026-02-12,Sell,XRP,61.26,Completed
T1004815,U132968,2025-06-29,Buy,ETH,563.66,Completed
T1004816,U114432,2026-04-13,Sell,SOL,50.18,Completed
T1004817,U135343,2026-05-23,Buy,DOT,13.46,Completed
T1004818,U125140,2026-07-01,Swap,XRP,150.8,Completed
T1004819,U129392,2025-07-11,Buy,ETH,18.1,Completed
T1004820,U109559,2026-04-30,Swap,BORG,415.39,Completed
T1004821,U122113,2026-04-18,Sell,SOL,154.13,Completed
T1004822,U118725,2025-12-17,Buy,DOT,211.39,Completed
T1004823,U137393,2026-06-18,Buy,SOL,1246.62,Completed
T1004824,U115414,2026-03-08,Swap,XRP,107.31,Completed
T1004825,U140764,2025-11-06,Buy,ADA,96.77,Completed
T1004826,U144138,2026-07-19,Sell,XRP,693.59,Completed
T1004827,U135183,2026-03-20,Swap,SOL,71.47,Completed
T1004828,U103679,2025-12-17,Sell,SOL,1056.42,Completed
T1004829,U129239,2025-11-09,Swap,BORG,48.0,Completed
T1004830,U145720,2025-06-03,Buy,ETH,100.22,Completed
T1004831,U145481,2026-07-29,Swap,USDC,556.82,Completed
T1004832,U134072,2026-01-07,Buy,BTC,258.97,Completed
T1004833,U112135,2025-04-01,Sell,BTC,53.36,Completed
T1004834,U148888,2025-10-22,Buy,USDC,62.26,Completed
T1004835,U104152,2025-12-21,Sell,SOL,163.9,Completed
T1004836,U109444,2026-07-31,Buy,BTC,914.3,Failed
T1004837,U148103,2025-06-02,Buy,BTC,1002.1,Failed
T1004838,U128444,2025-06-30,Buy,ADA,811.69,Completed
T1004839,U103009,2025-06-13,Buy,BORG,274.63,Completed
T1004840,U134363,2026-03-12,Buy,SOL,1152.43,Completed
T1004841,U136940,2026-06-02,Sell,XRP,366.59,Completed
T1004842,U147524,2025-12-29,Buy,DOT,1654.91,Completed
T1004843,U145115,2026-05-12,Swap,ADA,140.49,Completed
T1004844,U135912,2026-08-22,Buy,XRP,213.23,Completed
T1004845,U108131,2026-05-18,Buy,DOT,159.14,Failed
T1004846,U134891,2026-04-15,Sell,USDC,156.47,Completed
T1004847,U121141,2026-04-29,Swap,BTC,144.37,Pending
T1004848,U146242,2025-06-18,Buy,BORG,97.56,Completed
T1004849,U136779,2025-02-20,Buy,ADA,913.21,Completed
T1004850,U122514,2026-06-06,Swap,ETH,1900.03,Completed
T1004851,U120270,2026-02-06,Swap,USDC,322.93,Completed
T1004852,U126509,2025-03-08,Swap,ADA,120.84,Completed
T1004853,U108492,2026-08-21,Swap,BTC,780.53,Completed
T1004854,U131699,2025-10-06,Sell,BTC,101.76,Completed
T1004855,U102774,2026-04-10,Buy,USDC,790.67,Failed
T1004856,U106435,2026-04-19,Sell,DOT,569.7,Completed
T1004857,U101256,2026-06-04,Swap,USDC,140.05,Completed
T1004858,U107296,2026-07-31,Buy,USDC,10.09,Pending
T1004859,U139122,2026-01-08,Buy,USDC,166.96,Completed
T1004860,U133884,2026-08-29,Sell,ETH,2314.95,Completed
T1004861,U103205,2026-07-31,Buy,SOL,419.39,Completed
T1004862,U142722,2026-04-29,Buy,SOL,549.7,Completed
T1004863,U121938,2025-07-27,Swap,ADA,251.32,Completed
T1004864,U147271,2026-06-01,Buy,DOT,367.0,Completed
T1004865,U139717,2025-12-30,Swap,DOT,15.54,Completed
T1004866,U116488,2026-02-01,Buy,DOT,159.29,Completed
T1004867,U124834,2025-09-17,Sell,BTC,407.18,Completed
T1004868,U113413,2026-01-21,Sell,ADA,138.38,Completed
T1004869,U112373,2026-05-21,Swap,BTC,846.34,Completed
T1004870,U143575,2025-10-12,Sell,BTC,224.42,Completed
T1004871,U145834,2026-04-10,Buy,SOL,344.56,Pending
T1004872,U101803,2026-05-25,Swap,BTC,119.31,Completed
T1004873,U146674,2025-10-11,Buy,USDC,475.94,Completed
T1004874,U143217,2025-05-15,Buy,BTC,131.19,Completed
T1004875,U127064,2026-07-22,Buy,DOT,1202.57,Completed
T1004876,U114924,2026-08-27,Buy,BTC,34.35,Completed
T1004877,U100388,2026-03-01,Sell,DOT,414.63,Completed
T1004878,U117993,2025-06-28,Buy,XRP,135.93,Completed
T1004879,U140082,2025-12-17,Sell,USDC,93.9,Completed
T1004880,U139426,2026-08-17,Sell,SOL,318.26,Completed
T1004881,U137253,2026-04-29,Sell,XRP,69.29,Completed
T1004882,U141614,2026-02-19,Buy,SOL,248.55,Completed
T1004883,U103262,2026-08-11,Buy,SOL,456.2,Completed
T1004884,U129348,2026-05-03,Buy,BORG,285.14,Completed
T1004885,U148289,2026-06-30,Buy,USDC,712.66,Completed
T1004886,U128494,2026-06-11,Swap,ADA,745.83,Completed
T1004887,U139100,2026-06-17,Buy,ETH,489.79,Completed
T1004888,U102447,2025-11-16,Buy,ADA,378.78,Completed
T1004889,U145675,2026-07-20,Sell,XRP,235.79,Pending
T1004890,U134338,2025-12-09,Swap,BORG,425.82,Completed
T1004891,U117091,2025-09-03,Swap,BTC,295.36,Completed
T1004892,U113943,2026-03-20,Buy,BTC,54.26,Completed
T1004893,U106312,2026-07-22,Buy,ADA,1749.58,Completed
T1004894,U108419,2026-02-20,Swap,SOL,497.49,Completed
T1004895,U110060,2025-05-24,Sell,BTC,442.55,Pending
T1004896,U135802,2025-10-15,Swap,BTC,4159.78,Completed
T1004897,U141427,2026-08-13,Buy,ETH,257.63,Completed
T1004898,U134788,2026-05-11,Sell,DOT,206.4,Completed
T1004899,U139053,2025-11-29,Buy,BTC,201.5,Completed
T1004900,U121067,2026-01-16,Swap,ADA,355.5,Completed
T1004901,U141201,2026-05-20,Sell,ADA,55.61,Completed
T1004902,U142596,2026-05-21,Swap,BORG,101.0,Completed
T1004903,U107915,2026-01-10,Sell,DOT,222.79,Completed
T1004904,U118006,2026-08-27,Buy,BORG,117.43,Completed
T1004905,U104683,2025-10-27,Swap,SOL,210.4,Completed
T1004906,U120986,2026-03-27,Buy,ADA,3002.24,Completed
T1004907,U100167,2026-03-23,Sell,BORG,434.55,Completed
T1004908,U115068,2026-01-29,Sell,ADA,614.63,Completed
T1004909,U127916,2025-11-22,Buy,ETH,607.01,Completed
T1004910,U104602,2025-12-03,Swap,BORG,321.86,Completed
T1004911,U108373,2026-05-08,Buy,BORG,149.1,Completed
T1004912,U124192,2026-05-19,Buy,BORG,1129.34,Completed
T1004913,U120923,2025-06-24,Sell,SOL,804.41,Completed
T1004914,U132715,2025-11-12,Buy,SOL,152.55,Completed
T1004915,U145764,2025-12-25,Swap,ADA,178.04,Completed
T1004916,U125970,2026-05-05,Buy,ETH,2287.91,Completed
T1004917,U147386,2025-11-05,Buy,SOL,273.95,Completed
T1004918,U126718,2025-11-02,Swap,ETH,94.73,Completed
T1004919,U122531,2025-10-08,Buy,USDC,146.87,Completed
T1004920,U105465,2025-07-11,Buy,ADA,685.41,Completed
T1004921,U141905,2025-06-11,Buy,XRP,29.17,Completed
T1004922,U136554,2026-05-31,Sell,ADA,209.82,Completed
T1004923,U127461,2026-01-02,Buy,DOT,183.9,Completed
T1004924,U145439,2026-07-06,Swap,XRP,107.11,Completed
T1004925,U132694,2026-05-26,Buy,ETH,270.45,Completed
T1004926,U111387,2026-03-14,Buy,BORG,25.41,Completed
T1004927,U146779,2025-08-05,Swap,BTC,586.98,Completed
T1004928,U114345,2025-07-01,Sell,ETH,2026.7,Completed
T1004929,U109944,2025-11-20,Swap,DOT,72.91,Failed
T1004930,U139705,2026-02-06,Buy,SOL,46.12,Completed
T1004931,U137418,2025-08-27,Sell,BTC,200.79,Completed
T1004932,U149547,2025-10-12,Buy,SOL,166.59,Completed
T1004933,U140531,2025-10-27,Swap,BORG,50.76,Completed
T1004934,U134343,2025-05-03,Sell,XRP,475.03,Completed
T1004935,U143630,2026-08-27,Buy,SOL,275.77,Completed
T1004936,U107256,2025-10-01,Sell,SOL,671.0,Completed
T1004937,U125380,2025-11-30,Sell,DOT,360.61,Completed
T1004938,U144895,2026-04-28,Buy,BTC,831.38,Completed
T1004939,U119467,2026-03-10,Swap,USDC,97.53,Completed
T1004940,U121400,2025-07-12,Swap,BTC,259.14,Completed
T1004941,U145869,2026-02-28,Swap,SOL,16990.01,Completed
T1004942,U125101,2026-08-22,Swap,SOL,208.89,Completed
T1004943,U114678,2025-04-06,Sell,BORG,334.48,Completed
T1004944,U146567,2026-07-03,Buy,BORG,173.74,Failed
T1004945,U129529,2025-06-01,Swap,SOL,444.06,Completed
T1004946,U104810,2026-01-11,Swap,BORG,2196.45,Completed
T1004947,U121997,2025-07-25,Buy,ETH,1085.09,Pending
T1004948,U130420,2026-07-19,Sell,BTC,162.1,Completed
T1004949,U141761,2026-04-25,Swap,BTC,825.91,Pending
T1004950,U134380,2026-03-24,Buy,SOL,59.57,Completed
T1004951,U106881,2025-03-17,Sell,ETH,20.37,Completed
T1004952,U149463,2025-11-25,Buy,USDC,175.9,Completed
T1004953,U113541,2025-07-01,Sell,XRP,1061.08,Completed
T1004954,U125025,2025-09-15,Swap,BORG,730.76,Completed
T1004955,U138679,2026-07-18,Sell,SOL,212.42,Completed
T1004956,U147386,2026-06-25,Swap,USDC,1351.42,Completed
T1004957,U130847,2025-12-14,Buy,USDC,145.25,Completed
T1004958,U119772,2025-05-27,Buy,DOT,275.56,Completed
T1004959,U131968,2026-05-17,Buy,ADA,66.54,Completed
T1004960,U124053,2026-05-25,Buy,BTC,251.4,Completed
T1004961,U134262,2026-03-27,Swap,USDC,53.0,Completed
T1004962,U102066,2026-05-24,Buy,SOL,1044.17,Completed
T1004963,U121526,2026-08-06,Sell,XRP,167.7,Completed
T1004964,U146790,2025-10-22,Swap,BORG,546.93,Completed
T1004965,U125737,2026-08-15,Sell,BORG,440.44,Completed
T1004966,U100735,2025-07-06,Swap,ETH,2765.04,Completed
T1004967,U102606,2026-04-30,Buy,BTC,155.01,Completed
T1004968,U118784,2026-06-28,Swap,DOT,230.41,Completed
T1004969,U110205,2025-05-13,Buy,ADA,276.48,Completed
T1004970,U138766,2026-06-03,Sell,SOL,157.43,Completed
T1004971,U133877,2025-05-25,Swap,USDC,146.85,Completed
T1004972,U120936,2026-05-02,Buy,XRP,171.32,Completed
T1004973,U120863,2026-08-31,Buy,BORG,95.35,Completed
T1004974,U148676,2026-04-28,Buy,DOT,474.67,Completed
T1004975,U103030,2026-07-21,Sell,XRP,262.91,Completed
T1004976,U142241,2026-07-13,Buy,DOT,461.11,Completed
T1004977,U107489,2026-02-12,Buy,ETH,430.22,Completed
T1004978,U108006,2025-11-08,Swap,SOL,543.91,Pending
T1004979,U111939,2025-09-02,Sell,ETH,231.96,Completed
T1004980,U118841,2026-03-22,Buy,DOT,292.6,Completed
T1004981,U143339,2026-08-26,Buy,DOT,626.2,Completed
T1004982,U133882,2026-08-28,Swap,USDC,90.79,Completed
T1004983,U128803,2025-12-25,Sell,DOT,197.82,Completed
T1004984,U101051,2026-07-06,Swap,ETH,399.93,Completed
T1004985,U133529,2026-08-02,Sell,SOL,77.59,Completed
T1004986,U135741,2025-07-12,Sell,XRP,56.79,Completed
T1004987,U121110,2026-01-09,Swap,BTC,313.45,Completed
T1004988,U101933,2026-06-11,Buy,ETH,72.71,Completed
T1004989,U146749,2026-07-11,Swap,USDC,173.38,Completed
T1004990,U110017,2026-07-25,Buy,XRP,268.79,Completed
T1004991,U107339,2025-12-29,Buy,SOL,79.67,Completed
T1004992,U121962,2026-03-05,Buy,BTC,130.35,Completed
T1004993,U102307,2026-03-08,Buy,ADA,155.5,Completed
T1004994,U109282,2026-02-03,Sell,BORG,341.83,Completed
T1004995,U124260,2026-08-30,Buy,USDC,288.64,Completed
T1004996,U146860,2026-05-10,Buy,DOT,281.59,Completed
T1004997,U141721,2026-04-28,Buy,BTC,142.19,Completed
T1004998,U112672,2026-07-01,Buy,ETH,1070.28,Completed
T1004999,U102148,2026-05-03,Sell,BORG,174.35,Completed
T1005000,U105672,2026-06-19,Buy,SOL,311.87,Completed
T1005001,U128912,2026-06-26,Buy,USDC,2979.13,Completed
T1005002,U148277,2025-05-31,Buy,ETH,502.81,Failed
T1005003,U142184,2026-08-20,Sell,DOT,126.8,Pending
T1005004,U126175,2025-05-15,Buy,USDC,405.56,Completed
T1005005,U130219,2026-01-16,Sell,ETH,74.25,Completed
T1005006,U142068,2025-12-29,Swap,DOT,413.09,Completed
T1005007,U128117,2026-01-12,Buy,ETH,1668.61,Completed
T1005008,U107990,2026-01-06,Buy,BTC,121.34,Completed
T1005009,U128500,2026-08-12,Swap,BTC,59.93,Completed
T1005010,U120521,2026-07-26,Buy,ADA,61.01,Completed
